,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
8728,1000,2022,6282022,21.464,37.984,20.204,27.7590175618663,0.291577408276378,0.27788992060288,0.420956069717664,0.531908171861837,34.3,-0.0996133179330087,-0.121759654497062,34.399613317933,0.515937684471918,0.537786464776819,1.76966082743198,1.80567276013857,5,8,234.613611449561
8729,1001,2022,6282022,22.074,38.798,20.385,28.3319284259532,0.292674190995794,0.27474043895387,0.413070862252081,0.525413681117583,35.137,-0.0971534760082208,-0.126253738139483,35.2341534760082,0.510915775567331,0.539725937288525,1.75763341487723,1.80484627667612,5,9,235.301674364683
8730,1002,2022,6282022,25.569,40.439,22.039,30.4127385755816,0.258938717058668,0.225275724154648,0.338192817666993,0.544993694206088,33.27,-0.0527263847717696,-0.108855497631947,33.3227263847718,0.428790684719967,0.487440387740539,1.58156361218663,1.66177584986036,5,10,235.322491216514
8731,1003,2022,6282022,21.765,37.475,20.306,27.6310482730328,0.280966664103024,0.265192437542201,0.403503364668413,0.541854569713142,32.879,-0.0880496819450381,-0.113727905865788,32.967049681945,0.49553534643971,0.521257064563689,1.72180105674248,1.76204781179646,5,11,214.629596139076
8732,1004,2022,6282022,23.062,39.829,21.445,29.3149171924466,0.283099102001369,0.266604124596524,0.404550499445061,0.53842677446082,35.151,-0.0894303737431228,-0.116273003225194,35.2404303737431,0.497824032463788,0.524665959125916,1.72704015263204,1.76935733257361,5,12,239.331746111539
8733,1005,2022,6282022,23.316,39.089,20.538,28.8293555310092,0.281270486429789,0.252752183318644,0.376740631045931,0.525416357543043,34.324,-0.0777232557298386,-0.124613288644009,34.4017232557298,0.47515004009414,0.522761925178964,1.67648824841311,1.74882940632364,5,13,230.113301829788
8734,1006,2022,6282022,22.78,39.111,20.516,28.6909101575162,0.287414210240458,0.263867121229258,0.394706948640483,0.524558308404285,34.926,-0.0876017814020653,-0.126064533352749,35.0136017814021,0.493382091201647,0.531949247935254,1.71690079016681,1.77780336248453,5,14,234.802339402909
8735,1007,2022,6282022,23.771,39.581,21.427,29.3872553498962,0.2731103248633,0.249558025003157,0.377101967799642,0.541345595108764,33.964,-0.0743297278807252,-0.11303742672124,34.0383297278807,0.46985392006266,0.509304424363611,1.66509612553111,1.72366544687313,5,15,229.932152159698
8736,1008,2022,6282022,25.595,40.948,21.971,30.6298741427385,0.265174336871051,0.230722991148581,0.344453917257471,0.536558562078734,34.33,-0.0577874686490273,-0.115107214677904,34.387787468649,0.438123320365659,0.497698943021025,1.59984371947646,1.68328335473244,5,16,226.090604207204
8737,1009,2022,6282022,25.612,41.389,21.959,30.8286746714808,0.270097967763466,0.235474097401531,0.350273078460104,0.530551595834642,35.207,-0.0621875000000001,-0.119676258992806,35.2691875,0.446206892474678,0.505670844659472,1.61600031235358,1.70096799281044,5,17,220.581431214971
8738,1010,2022,6282022,21.998,39.085,20.107,28.3774598228947,0.299854500103928,0.279734132246288,0.417000195236236,0.514442880900601,36.065,-0.102079073777559,-0.134686537750955,36.1670790737776,0.518866357309518,0.550939304043434,1.77675243203928,1.83073666681799,5,18,214.069117864522
8739,1011,2022,6282022,22.346,39.496,20.657,28.786509461899,0.295003893602197,0.277319620969568,0.416413742867549,0.523014988859631,35.989,-0.0995357519485085,-0.128197917550516,36.0885357519485,0.515030237796016,0.543316099082706,1.7674751633402,1.81434326632891,5,19,230.348564188496
8740,1012,2022,6282022,23.49,39.154,21.052,29.0287358778619,0.274855514855515,0.250047889662218,0.376610886708983,0.537671757674822,33.766,-0.0748900783788952,-0.115670999808832,33.8408900783789,0.47066777240911,0.512207182179941,1.66683695189442,1.72878296700531,5,20,235.350607760821
8741,1013,2022,6282022,22.062,38.782,20.646,28.3844598562899,0.289809764533724,0.274801130760634,0.415941091596597,0.532360373369089,34.856,-0.0968855074242238,-0.121212418701681,34.9528855074242,0.511012792478955,0.535102033789255,1.75786420088841,1.79712673296017,5,21,232.021915080285
8742,1014,2022,6282022,22.722,39.198,21.518,28.9585727779069,0.278515280994162,0.266085271317829,0.407801593980496,0.548956579417317,34.156,-0.0885351997890649,-0.108737026294974,34.2445351997891,0.496983433850464,0.517203192708339,1.72511222603644,1.75667338845526,5,22,232.193814097679
8743,1026,2022,6282022,29.146,41.828,23.849,32.4953622383256,0.224374501467241,0.178685152309296,0.269114058355438,0.570168308310223,30.661,-0.0107948493508959,-0.0890016135325818,30.6717948493509,0.346313087495997,0.431335255575621,1.43511974198861,1.53424729000358,4,3,196.225506839513
8744,1027,2022,6282022,23.446,37.632,20.024,28.0882117384975,0.26777502652989,0.232260388355873,0.34554489209334,0.532100340136054,31.794,-0.0592784394959434,-0.118349732435698,31.8532784394959,0.4407448453909,0.502046856913002,1.60504990190224,1.69162855738151,4,4,202.725730113139
8745,1028,2022,6282022,21.956,37.656,20.408,27.788047406514,0.279989122675822,0.263369791317184,0.400469339863279,0.541958784788613,32.948,-0.0864483879030243,-0.113531617095726,33.034448387903,0.492572927948971,0.519758339217127,1.71506649662962,1.75733531971603,4,5,234.949663099919
8746,1029,2022,6282022,21.873,38.053,20.049,27.8592973050889,0.289626190395499,0.269999666255048,0.405747674097851,0.526870417575487,34.184,-0.0929140356361363,-0.124844013754298,34.2769140356361,0.50330825167061,0.535099677843394,1.73972477483656,1.79090750042651,4,6,244.46641604816
8747,1030,2022,6282022,21.541,37.837,19.851,27.6267711408095,0.292843353322058,0.274445080669608,0.412275153692413,0.524645188572033,34.282,-0.0969291547286979,-0.126791957490313,34.3789291547287,0.5104435043698,0.540018146897337,1.75651083979388,1.80495687605308,4,7,235.164143361301
8748,1031,2022,6282022,21.712,37.865,20.238,27.7773637638036,0.287049626104691,0.271128119912047,0.41061033579908,0.534477749900964,33.78,-0.0935688780304454,-0.119423667230471,33.8735688780304,0.50512432001255,0.530839732483867,1.74396647015475,1.78527599865755,4,8,242.737986239615
8749,1032,2022,6282022,20.919,36.84,18.62,26.7176256492476,0.301548326694283,0.27564535397081,0.406780960167608,0.50542888165038,34.141,-0.0988936749630134,-0.141033530158813,34.239893674963,0.512361310520913,0.554001987453602,1.76107844543238,1.83069331478941,4,9,249.011249434066
