,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
1078,1000,2022,6102022,57.509,84.406,54.272,66.7760134105054,0.203251684824639,0.189528943381602,0.306892735301165,0.642987465346065,57.031,-0.0198453516288032,-0.0429447414966334,57.0508453516288,0.365913815940941,0.390731919994165,1.46770070771531,1.49629002318913,5,8,234.613611449561
1079,1001,2022,6102022,58.727,85.632,55.009,67.842194426969,0.201852631578947,0.18637563297058,0.30111919418019,0.642388359491779,57.528,-0.017125115364552,-0.0432336182336183,57.5451251153646,0.360238080444753,0.388354520938162,1.45813680249289,1.49024209018843,5,9,235.301674364683
1080,1002,2022,6102022,65.675,92.625,60.691,74.3325718892241,0.188963339494763,0.170246367656349,0.276101588992818,0.6552334682861,58.884,-0.0031051504399724,-0.0349676470722541,58.88710515044,0.330901931408889,0.365571806302435,1.41035401598782,1.44791136484338,5,10,235.322491216514
1081,1003,2022,6102022,67.505,95.144,61.437,76.1222935588955,0.192168655828086,0.169930340795209,0.273080267161997,0.645726477760027,61.346,-0.0028426586221362,-0.0407531037191079,61.3488426586222,0.330322192031468,0.371605526537495,1.40943633804903,1.45434399678893,5,11,214.629596139076
1082,1004,2022,6102022,73.361,101.02,65.805,81.4804163505972,0.184269913190272,0.1586124635138,0.254743221338049,0.6514056622451,62.874,0.0070170617771227,-0.037025471925924,62.8669829382228,0.309440060721194,0.357724794412035,1.37702594021346,1.42778178063373,5,12,239.331746111539
1083,1005,2022,6102022,70.293,98.506,63.337,78.8587628907953,0.191693735218151,0.167139615756017,0.267518158199162,0.642976062371835,63.382,-0.0004126891132784,-0.0423639590584829,63.3824126891133,0.325194705657317,0.370969213393314,1.4013628668573,1.45084288362455,5,13,230.113301829788
1084,1006,2022,6102022,66.176,94.189,60.551,75.0938397340288,0.195652242903159,0.174682754965235,0.280652012743703,0.642867001454522,61.651,-0.0069827445725977,-0.0426297778341089,61.6579827445726,0.339020612950482,0.377723375130881,1.42331056576402,1.46604244596722,5,14,234.802339402909
1085,1007,2022,6102022,63.56,91.537,58.442,72.6506786685438,0.200186183115027,0.180383888792175,0.289452175262532,0.638452210581513,61.072,-0.0119556614950899,-0.0455101878345408,61.0839556614951,0.349398914350468,0.385695775831459,1.44016677155444,1.48099493411589,5,15,229.932152159698
1086,1008,2022,6102022,61.451,88.51,57.226,70.439242322728,0.197306702469082,0.180440247797761,0.29178842939559,0.646548412608745,58.343,-0.0119631057933172,-0.0405121942979048,58.3549631057933,0.349501196908412,0.380369271983095,1.44033457551545,1.47490799221597,5,16,226.090604207204
1087,1009,2022,6102022,62.653,89.385,58.249,71.4330050583529,0.193104460877226,0.175824464936398,0.285022763863566,0.651664149465794,57.868,-0.0079453318559873,-0.0372652612857666,57.875945331856,0.341103959365437,0.372896867527701,1.42666751791614,1.46171719103888,5,17,220.581431214971
1088,1010,2022,6102022,64.508,91.94,60.026,73.5240693922745,0.192423171451361,0.175342605849867,0.284499388106449,0.652882314552969,59.346,-0.0075242292376914,-0.036510620213051,59.3535242292377,0.34022498453856,0.371664218416966,1.42524958144726,1.45983987432585,5,18,214.069117864522
1089,1011,2022,6102022,68.217,96.154,62.743,77.1056306936573,0.189774428647438,0.169963071344702,0.274894714055182,0.652526155958151,61.348,-0.0028628794349973,-0.0366062858300237,61.350862879435,0.330382243593478,0.367111581951239,1.40953134849085,1.44934488487591,5,19,230.348564188496
1090,1012,2022,6102022,68.944,98.012,62.675,78.07642176099,0.196570657697555,0.17410575241381,0.278746847460228,0.639462514794107,64.405,-0.0064904128797941,-0.0447108622093707,64.4114904128798,0.337966780987368,0.379487941910273,1.42161754467394,1.46747153301317,5,20,235.350607760821
1091,1013,2022,6102022,70.276,99.195,64.718,79.512648312496,0.190159095817436,0.170642764838822,0.276068465819595,0.65243207822975,63.396,-0.0034527667823851,-0.0366789217256148,63.3994527667824,0.331628844866901,0.367779425582878,1.41150606181342,1.45076856160039,5,21,232.021915080285
1092,1014,2022,6102022,72.034,100.22,65.573,80.6902800528044,0.18587060379178,0.163630452703566,0.264208247016807,0.654290560766314,62.833,0.0026388929768277,-0.035394635596463,62.8303611070232,0.318727013508404,0.360287842270346,1.39128744759419,1.43551396616289,5,22,232.193814097679
1093,1026,2022,6102022,60.78,84.961,54.989,68.1575871100692,0.189550948402295,0.165917620985172,0.266451428067701,0.647226374454161,54.153,0.0006526179445025,-0.0397369600956509,54.1523473820555,0.32294499985454,0.36703776504573,1.39784468575189,1.44523803542062,4,3,196.225506839513
1094,1027,2022,6102022,53.752,78.906,49.854,62.1848203771092,0.2073537399873,0.189615402011187,0.303777595285252,0.631815071097255,54.206,-0.0200162181116859,-0.0499167178048567,54.2260162181117,0.366069153431037,0.398208044847398,1.46796398273553,1.50522945467594,4,4,202.725730113139
1095,1028,2022,6102022,54.074,79.431,50.521,62.6781532327386,0.205980482583496,0.18993296131231,0.305564928178926,0.636036308242374,54.267,-0.0202547466118918,-0.0472846228250356,54.2872547466119,0.366639572445204,0.395680716311119,1.46893146428968,1.50255558603455,4,5,234.949663099919
1096,1029,2022,6102022,62.976,87.631,55.127,69.9622633186396,0.194839193496157,0.16370421029567,0.258221617092585,0.629081032967785,57.159,0.0026023894932291,-0.0508092974423284,57.1563976105068,0.31886318428363,0.377326089028224,1.39149834857724,1.45456677363505,4,6,244.46641604816
1097,1030,2022,6102022,62.235,89.367,55.694,70.6198214620607,0.204963207410429,0.178968615189773,0.282896108770905,0.623205433773093,60.805,-0.0107961562210559,-0.054971634763816,60.8157961562211,0.346828398212161,0.39470109532806,1.43596047240299,1.49005341668913,4,7,235.164143361301
1098,1031,2022,6102022,68.235,96.796,60.051,76.662905941096,0.202890536165877,0.173064454557023,0.272061345018099,0.620387206082896,65.306,-0.0056290596316009,-0.0565331745763767,65.3116290596316,0.336063372402991,0.391465640437761,1.41856818348355,1.48022375642126,4,8,242.737986239615
1099,1032,2022,6102022,72.036,101.65,64.394,80.970148886282,0.196832778971536,0.170503091786327,0.270962193024192,0.633487456960157,66.87,-0.0033585349462366,-0.0482963709677419,66.8733585349462,0.331372745644417,0.380327358379124,1.41110000555278,1.46479310684911,4,9,249.011249434066
1100,1033,2022,6102022,80.081,109.65,69.359,88.0279499969565,0.189455985247058,0.155846962278173,0.245646828166019,0.632549019607843,69.86,0.0095078930101508,-0.048428731328882,69.8504921069898,0.304302931084653,0.368015868499704,1.36923864587106,1.43637298255408,4,10,248.02758190412
1101,1034,2022,6102022,82.791,112.76,72.619,90.9994257161366,0.184049562911821,0.153254138306631,0.243785182051866,0.644013834693154,70.11,0.0117365850020509,-0.0413670432934333,70.098263414998,0.299474568071684,0.357911667888069,1.36198379050863,1.42275651394658,4,11,246.16383078144
