,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
12084,1000,2022,7052022,66.78,101.91,58.612,78.061050987886,0.238229469156653,0.208251822870354,0.319137338977816,0.575134922971249,78.428,-0.0370344299654205,-0.0873428302434646,78.4650344299654,0.399191194011889,0.452562832488769,1.52605570530099,1.59381578910558,5,8,234.613611449561
12085,1001,2022,7052022,68.222,102.11,59.421,78.7645195609461,0.230748833102817,0.198952633680107,0.30554228164925,0.581931250612085,76.577,-0.0287230199388039,-0.0823519170587544,76.6057230199388,0.382755001313407,0.440090685503678,1.49673125971094,1.56717922019782,5,9,235.301674364683
12086,1002,2022,7052022,71.577,101.77,62.944,80.5033062778583,0.204161379159382,0.174176651456327,0.273479887321903,0.618492679571583,69.019,-0.0066113394077641,-0.0577609811630574,69.0256113394078,0.338096304282478,0.393729172327438,1.42182544672171,1.48400054620894,5,10,235.322491216514
12087,1003,2022,7052022,65.404,97.72,56.052,75.2079524163945,0.233464606684843,0.198106961575243,0.301815600717274,0.57359803520262,73.984,-0.0280797167573092,-0.0878161842537504,74.0120797167573,0.381251198238364,0.445181531205787,1.49409822029234,1.57287620699256,5,11,214.629596139076
12088,1004,2022,7052022,70.582,103.93,61.955,80.8737403796807,0.221279858518142,0.191092876134593,0.296276553213039,0.596122390070239,75.323,-0.0216317710293615,-0.0727078196957716,75.3446317710294,0.368721343990649,0.423644896942691,1.47247173500326,1.53780272963609,5,12,239.331746111539
12089,1005,2022,7052022,67.048,101.32,59.107,78.0060129156721,0.232622150580149,0.203554119547657,0.31367093473426,0.583369522305567,76.485,-0.0327631607868996,-0.0816362237608528,76.5177631607869,0.390911118517832,0.442957878414501,1.51115618661258,1.57594143659478,5,13,230.113301829788
12090,1006,2022,7052022,65.35,99.589,58.154,76.5299051286489,0.234515715162296,0.207585834763155,0.320634920634921,0.583939993372762,75.674,-0.0363032457316008,-0.0814610947004164,75.7103032457316,0.398020230016743,0.445943767425964,1.52393267023718,1.58430049369066,5,14,234.802339402909
12091,1007,2022,7052022,68.637,103.3,60.818,79.7511899451454,0.229560637395664,0.201602912694766,0.311944851915514,0.588751210067764,77.145,-0.0309690447036584,-0.0779996133273185,77.1759690447036,0.387458082010449,0.43761625550503,1.50501915876277,1.56687098827496,5,15,229.932152159698
12092,1008,2022,7052022,72.014,103.54,62.82,81.3488377216704,0.211298747638295,0.179580072228488,0.279649440275339,0.606722039791385,72.246,-0.01141231845755,-0.0654098181848692,72.2574123184576,0.347939444496672,0.406483125399619,1.43777598800233,1.50468105885278,5,16,226.090604207204
12093,1009,2022,7052022,71.412,103.06,61.396,80.6029489948517,0.21630552801775,0.181393002888716,0.27988255686441,0.595730642344265,73.312,-0.0130717180796039,-0.0725219190394628,73.3250717180796,0.351229358163657,0.415636816564151,1.44317481655744,1.5176586600137,5,17,220.581431214971
12094,1010,2022,7052022,68.674,102.47,59.876,79.1651323753077,0.229062340699871,0.197471135418127,0.303735126002085,0.584327120132722,76.39,-0.0273846420223357,-0.080701237988053,76.4173846420223,0.380119565648927,0.437186244504212,1.49212220054169,1.56182031324532,5,18,214.069117864522
12095,1011,2022,7052022,69.631,101.84,61.353,79.5488369284345,0.217220854349437,0.187839343095917,0.29249532319875,0.602445011783189,72.696,-0.0187119884547985,-0.0684886437824279,72.7147119884548,0.362875138140356,0.41652153112852,1.46256696011834,1.52552634599486,5,19,230.348564188496
12096,1012,2022,7052022,66.994,99.246,57.617,76.7195829867881,0.22866082951876,0.194008662175168,0.296916859228708,0.580547326844407,73.881,-0.0243655547961422,-0.0830092425074936,73.9053655547961,0.373942372402651,0.436898561715596,1.48141624623101,1.5576995595256,5,20,235.350607760821
12097,1013,2022,7052022,68.077,100.87,60.513,78.4666765746241,0.221445221445221,0.194102292434906,0.302423594075659,0.599910776246654,73.15,-0.0242403904820013,-0.0703904820012203,73.174240390482,0.37410973861734,0.423610336227185,1.48170454044685,1.54097337895205,5,21,232.021915080285
12098,1014,2022,7052022,68.517,100.74,60.097,78.4320859045157,0.220743182245057,0.190379127598859,0.295190545987541,0.596555489378598,72.866,-0.0209989797431046,-0.07239551086966,72.8869989797431,0.367440658008647,0.422738755854036,1.47029204431017,1.53591249759617,5,22,232.193814097679
12099,1026,2022,7052022,89.41,112.22,75.609,93.6379506058664,0.152573184853861,0.113128006745028,0.181001579101896,0.673756906077348,59.421,0.0467250278640451,-0.0229671871562082,59.374274972136,0.22339699088424,0.30139865876007,1.25511687730679,1.32718286368636,4,3,196.225506839513
12100,1027,2022,7052022,69.684,99.969,59.976,78.4150950455332,0.213223381209837,0.178511432158583,0.276128996963812,0.599945983254809,70.278,-0.0105012868583672,-0.0696889330180422,70.2885012868584,0.345997202785807,0.410242308100627,1.43460478732564,1.50809632618259,4,4,202.725730113139
