,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
15440,1000,2022,7132022,71.464,105.74,65.63,82.8559951482088,0.213400884747572,0.193426784948421,0.307204187355477,0.620673349725742,74.386,-0.0234332918784025,-0.0570677911659817,74.4094332918784,0.372901849508071,0.408966804047182,1.4796261054517,1.52218683793135,5,8,234.613611449561
15441,1001,2022,7132022,72.271,104.99,64.322,82.4283875555018,0.211750482582313,0.184580928687077,0.289705062024633,0.612648823697495,73.387,-0.0157734608809394,-0.0618387883253375,73.4027734608809,0.356998863527035,0.406743361491145,1.45272654315009,1.51020247717426,5,9,235.301674364683
15442,1002,2022,7132022,74.699,105.55,67.089,84.1064345972808,0.196413592981343,0.171157676325527,0.272631671968894,0.635613453339649,69.312,-0.0039274191592072,-0.0470020781279059,69.3159274191592,0.33257265334502,0.3794708784632,1.4130041901498,1.46447642562929,5,10,235.322491216514
15443,1003,2022,7132022,68.715,100.25,59.21,78.0547624534638,0.220978914516252,0.186636285621282,0.28732176210651,0.590623441396509,72.575,-0.0177451517475622,-0.076064424235784,72.5927451517476,0.360707992545445,0.423654927060397,1.45892454340391,1.5330751409495,5,11,214.629596139076
15444,1004,2022,7132022,73.796,106.11,65.831,83.7434619875884,0.206319792409769,0.179616021700221,0.283269778654394,0.620403355008953,72.593,-0.0113763902057891,-0.0567541721433891,72.6043763902058,0.348004743847349,0.397165112480508,1.43788281207654,1.49362330584065,5,12,239.331746111539
15445,1005,2022,7132022,72.112,104.73,63.67,82.1023392764583,0.213409724193464,0.184447133599484,0.288216166542961,0.607944237563258,73.678,-0.0156881985098457,-0.0648283661522087,73.6936881985099,0.356757124022465,0.409839768867045,1.45232416241402,1.5138044196863,5,13,230.113301829788
15446,1006,2022,7132022,70.324,104.48,62.068,81.063703344962,0.224308045653753,0.195395986361868,0.30297331819472,0.59406584992343,76.568,-0.0254415887061367,-0.0742375629031714,76.5934415887062,0.376420395785523,0.428717093503032,1.48569478414197,1.5487814010914,5,14,234.802339402909
15447,1007,2022,7132022,71.669,104.39,63.607,81.8119145968361,0.213639640058595,0.185852469910655,0.29097748372639,0.609320816170131,73.504,-0.0169127035123881,-0.0640065758180134,73.5209127035124,0.359294498057209,0.410109596952543,1.45655722836931,1.51560404144522,5,15,229.932152159698
15448,1008,2022,7132022,73.248,105.46,64.401,82.9348537608485,0.210205153068689,0.180249345300714,0.281802514281715,0.610667551678362,73.271,-0.0119814568773677,-0.0629289742461201,73.2829814568773,0.349154714511799,0.404352830913096,1.43976627348187,1.50282270642294,5,16,226.090604207204
15449,1009,2022,7132022,72.489,105.38,63.327,82.401271126927,0.216241170767739,0.184916989469778,0.287152310942711,0.600939457202505,74.944,-0.0161503507520854,-0.0693303371531866,74.9601503507521,0.357605898083891,0.415052215513292,1.45373780849508,1.52064412791714,5,17,220.581431214971
15450,1010,2022,7132022,72.453,106.64,63.113,82.87496119255,0.222774519415444,0.190889649511706,0.29476633902397,0.591832333083271,77.714,-0.0214932743202067,-0.0754803762086819,77.7354932743202,0.368356797865572,0.426430979258521,1.47185071701655,1.54107213344486,5,18,214.069117864522
15451,1011,2022,7132022,74.674,107.43,64.903,84.320441540985,0.212401639783657,0.179875236128806,0.279485669917492,0.604142232151168,75.283,-0.0116854987915323,-0.0670661155351873,75.2946854987915,0.348475512019213,0.408514255218453,1.43865334654632,1.50743087675499,5,19,230.348564188496
15452,1012,2022,7132022,70.899,104.76,62.001,81.3335719982837,0.223760294375329,0.192765528666337,0.297920076017526,0.591838487972508,76.62,-0.0231481949002777,-0.0755642514516537,76.6431481949003,0.371718535887088,0.428018804857225,1.47759488850336,1.54507573259293,5,20,235.350607760821
15453,1013,2022,7132022,72.225,104.61,63.607,82.0681691725442,0.212686783441336,0.183136822461617,0.286015826474017,0.608039384380078,73.388,-0.0145357300305272,-0.0647149832392012,73.4025357300305,0.354387798615893,0.408645629193616,1.44839044652129,1.51098958198745,5,21,232.021915080285
15454,1014,2022,7132022,72.042,106.79,63.718,82.974167441841,0.222762924371672,0.19430526975038,0.301857289295829,0.596666354527577,77.82,-0.024453514739229,-0.0724996907854051,77.8444535147392,0.374472503203734,0.426005318019961,1.48232975208906,1.5441930474634,5,22,232.193814097679
15455,1026,2022,7132022,77.33,103.96,68.814,84.7013913620471,0.174476930724389,0.146891720447901,0.236761620256766,0.661927664486341,61.776,0.0172008444487093,-0.0304689249272303,61.7587991555513,0.287578312589513,0.340149530349001,1.34436829173671,1.39762857897063,4,3,196.225506839513
15456,1027,2022,7132022,68.489,97.833,59.727,77.0916198191044,0.208254858250844,0.176428854871875,0.275284957080538,0.610499524700254,67.45,-0.0086193701365632,-0.0628854805816439,67.4586193701365,0.34220582096136,0.401162209105649,1.42844836397086,1.49506969079603,4,4,202.725730113139
15457,1028,2022,7132022,65.726,96.265,57.633,75.0742299105803,0.218972487171127,0.188522819168966,0.292636884570421,0.598691113073287,69.171,-0.0193448803409464,-0.0709339598586675,69.1903448803409,0.364105034696721,0.419685193277584,1.4646410857195,1.53015062006753,4,5,234.949663099919
15458,1029,2022,7132022,69.019,100.83,61.801,79.0562560501487,0.213065447545717,0.18728988689954,0.294415444987413,0.612922741247645,70.84,-0.0181454780919491,-0.0617681847614936,70.8581454780919,0.361885726596574,0.408896317767973,1.46090207044437,1.51564037857754,4,6,244.46641604816
15459,1030,2022,7132022,68.32,101.14,60.057,78.5361174853116,0.223503509679214,0.193674023368347,0.299991773534547,0.593800672335377,73.903,-0.0239285107421238,-0.0743308774513435,73.9269285107421,0.373344050536077,0.427437693129985,1.48038641686183,1.54531790988685,4,7,235.164143361301
15460,1031,2022,7132022,69.302,102.57,60.947,79.6615944961351,0.223295933975175,0.193562651275368,0.299914356547216,0.594199083552696,74.891,-0.0238262341131952,-0.0740669790695776,74.9148262341132,0.373144870280049,0.427068961533975,1.48004386597789,1.5447343400679,4,8,242.737986239615
15461,1032,2022,7132022,70.477,103.88,61.388,80.6774410290758,0.223467059256533,0.191578198753133,0.295682886455576,0.5909510974201,75.895,-0.0221094827037689,-0.0760856009671467,75.9171094827038,0.369591571428073,0.427624529912277,1.47395604239681,1.54330768480288,4,9,249.011249434066
15462,1033,2022,7132022,70.008,102.46,60.736,79.7663950963478,0.220982887649554,0.188162441728321,0.290444993377009,0.592777669334374,74.176,-0.0190768597451159,-0.0747397128694191,74.1950768597451,0.363456662353108,0.423459075809129,1.46354702319735,1.53445188493524,4,10,248.02758190412
15463,1034,2022,7132022,69.96,101.96,60.643,79.5148133976724,0.219168786600622,0.186133085155886,0.287570657009085,0.594772459788152,73.317,-0.0172684390896231,-0.0733556068678164,73.3342684390896,0.359800686492678,0.420349658524896,1.45740423098914,1.52844228458986,4,11,246.16383078144
15464,1035,2022,7132022,70.352,102.47,61.805,80.144375616758,0.215911147236552,0.185844394810846,0.289307043065476,0.603152142090368,72.783,-0.0169511607785975,-0.0679504063897164,72.7999511607786,0.359279929448799,0.414325840594836,1.4565328633159,1.52073129317519,4,12,245.763165043383
15465,1036,2022,7132022,69.464,102.29,59.562,79.2382972221556,0.226476742025024,0.19112218638285,0.292587706788363,0.582285658422133,75.554,-0.0217901053104844,-0.081720244168151,75.5757901053105,0.368773913525248,0.433256429671418,1.47256132673039,1.54993909312779,4,13,247.774428384599
15466,1037,2022,7132022,69.568,102.47,60.034,79.4646434585848,0.225197434103939,0.191248445110964,0.293757365808364,0.585869034839465,75.338,-0.0218673515115999,-0.0793822606777208,75.3598673515116,0.369000345483083,0.43086810048195,1.47294733210672,1.54704623466686,4,14,242.489511396903
15467,1038,2022,7132022,69.222,102.88,59.762,79.4721677234657,0.229357359653945,0.195570068912622,0.299608331849742,0.580890357698289,76.776,-0.0257444018907636,-0.0828640927440224,76.8017444018908,0.376731059421709,0.437972156161538,1.48623270058652,1.56076869688352,4,15,244.089442415813
15468,1039,2022,7132022,70.496,103.57,60.377,80.294900305063,0.22563333362918,0.190008387623086,0.290916447501517,0.582958385632905,76.267,-0.0207965262345218,-0.081223154455454,76.2877965262345,0.366775027699552,0.431847596818835,1.46916137085792,1.54695632176196,4,16,245.010490966252
