Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y
"209","2021","6222021","85.265","119.74","76.339","95.63024408","0.194163816","0.16816663","0.267941803","0.637539669","77.876","-0.001311562","-0.045728361","77.87731156","0.327083338","0.375532727","1.404327684","1.45700338","29","17","237.1483327",-93.530892123000001,44.077408611999999,-93.530853123000000,44.077369611999998,24.474021275999899,1573.329332139989901,1145.824069553000072,15.412125376000001,13242.178710938000222,236.467195298999002,"-93.530864436763494","44.077395660989190"
"21","2021","6222021","87.398","122.82","78.717","98.18270196","0.193136695","0.16850127","0.269366773","0.640913532","79.525","-0.001601744","-0.043664492","79.52660174","0.327698308","0.373560003","1.405295316","1.45511318","35","21","214.1583362",-93.531126123000007,44.077252612000002,-93.531087123000006,44.077213612000001,21.888050926999899,1407.088826496989896,1145.175347222000028,15.350408130000000,11754.793185763899601,209.906772189999003,"-93.531098436763500","44.077239660989193"
"210","2021","6222021","89.598","123.47","80.147","99.49235165","0.185259849","0.158972722","0.254828056","0.649121244","77.195","0.00670907","-0.038416179","77.18829093","0.310108287","0.359577423","1.378044153","1.430157969","29","18","234.3339177",-93.530892123000001,44.077369611999998,-93.530853123000000,44.077330611999997,23.263028887000001,1495.479234484000017,1145.294704860989896,15.336159494000000,12935.018337674000577,230.982186210999004,"-93.530864436763494","44.077356660989189"
"211","2021","6222021","84.36","120.01","75.549","95.26570055","0.200313056","0.174438518","0.276740594","0.62952254","80.111","-0.006809113","-0.050876861","80.11780911","0.338574619","0.386465012","1.422593646","1.475822676","29","19","230.6829149",-93.530892123000001,44.077330612000004,-93.530853123000000,44.077291612000003,23.712762832999900,1524.389879014989901,1144.893893771989951,15.231429100000000,13171.110677082899201,235.198131985000003,"-93.530864436763494","44.077317660989195"
"212","2021","6222021","88.273","123.2","78.583","98.56579937","0.192481174","0.165160564","0.262826398","0.637849026","79.544","0.001317677","-0.045452602","79.54268232","0.321549887","0.372664884","1.39567025","1.450771723","29","20","217.9570683",-93.530892123000001,44.077291612000003,-93.530853123000000,44.077252612000002,23.329284986000001,1499.739725748989940,1144.733744303000094,15.173659324999900,12429.389973957899201,221.953147887998995,"-93.530864436763494","44.077278660989194"
"213","2021","6222021","92.216","125.08","81.869","101.4089579","0.179318554","0.151240704","0.242669482","0.654533099","76.075","0.013445423","-0.034975348","76.06155458","0.295717245","0.349019228","1.356380671","1.411215361","29","21","221.4740814",-93.530892123000001,44.077252612000002,-93.530853123000000,44.077213612000001,23.166868634000000,1489.296508788989968,1144.797865126000033,15.162024180000000,12402.626410590000887,221.475214639998995,"-93.530864436763494","44.077239660989193"
"214","2021","6222021","87.113","122.46","77.522","97.62989101","0.196029837","0.168661994","0.267676882","0.63303936","80.285","-0.001747853","-0.048517738","80.28674785","0.327993597","0.379007794","1.405760334","1.461438013","29","22","216.3203338",-93.530892123000001,44.077213612000001,-93.530853123000000,44.077174612000000,22.299342261000000,1433.527574326989907,1144.931532117989946,15.019818623999900,12469.099826388899601,222.662234836000010,"-93.530864436763494","44.077200660989192"
"215","2021","6222021","91.257","124.78","81.693","100.9482288","0.181321152","0.155172494","0.249531055","0.654696265","76.61","0.010008397","-0.034963893","76.5999916","0.303048044","0.352440945","1.367347162","1.418697753","29","23","204.5746548",-93.530892123000001,44.077174612000000,-93.530853123000000,44.077135611999999,21.187190586000000,1362.035576713989940,1145.270643445989890,14.817923122000000,11694.863172743000177,208.836612277998995,"-93.530864436763494","44.077161660989191"
"216","2021","6222021","92.356","126.69","83.041","102.4301299","0.181873095","0.156743332","0.252446601","0.655466098","77.983","0.008634599","-0.034535084","77.9743654","0.305969463","0.353336037","1.371757114","1.421191752","29","24","179.4782565",-93.530892123000001,44.077135611999999,-93.530853123000000,44.077096611999998,18.703969743999899,1202.398084852000011,1145.737331814000072,14.536236869000000,10609.251302082899201,189.450693766000001,"-93.530864436763494","44.077122660989197"
"217","2021","6222021","84.139","122.18","75.881","96.20334347","0.2085662","0.184379529","0.291640473","0.621059093","84.34","-0.015540043","-0.05650815","84.35554004","0.356634963","0.400863315","1.452120895","1.502943266","29","25","179.0455729",-93.530892123000001,44.077096611999998,-93.530853123000000,44.077057611999997,16.796212514000000,1079.756144206000045,1145.858900281989918,14.343014610999900,9487.312934027990195,169.416102090999004,"-93.530864436763494","44.077083660989189"
"218","2021","6222021","86.157","124.57","78.47","98.48562408","0.204252635","0.182287984","0.290442094","0.629926949","84.513","-0.013659201","-0.050871897","84.5266592","0.35285111","0.393068416","1.445848857","1.491551795","29","26","191.0593862",-93.530892123000001,44.077057612000004,-93.530853123000000,44.077018612000003,18.514252344999900,1190.201558430989962,1145.667826334989968,14.222663403000000,10590.606770832899201,189.117774962998993,"-93.530864436763494","44.077044660989195"
"219","2021","6222021","87.939","125.53","80.333","99.90735627","0.197428291","0.176095827","0.282350379","0.639950609","82.788","-0.008221183","-0.044464639","82.79622118","0.341598764","0.380917838","1.427466767","1.471122222","29","27","194.0757103",-93.530892123000001,44.077018612000003,-93.530853123000000,44.076979612000002,21.677237193000000,1393.537055122000083,1145.492580838000094,14.174038251000001,11412.969509549000577,203.802786932998998,"-93.530864436763494","44.077005660989194"
"22","2021","6222021","87.49","122.96","79.006","98.34566545","0.192582247","0.168543597","0.269848757","0.642534157","79.424","-0.001637555","-0.04267177","79.42563755","0.327776077","0.372510505","1.405417762","1.453974487","35","22","220.1340065",-93.531126123000007,44.077213612000001,-93.531087123000006,44.077174612000000,21.982275433000002,1413.145874023000033,1145.189181857989979,15.215993351000000,12168.411675347000710,217.292829724998995,"-93.531098436763500","44.077200660989192"
"220","2021","6222021","85.447","122.95","77.419","97.31665474","0.203133333","0.179959404","0.286330529","0.629678731","83.034","-0.01163056","-0.05095376","83.04563056","0.348628345","0.39119782","1.438903648","1.486964218","29","28","192.9648847",-93.530892123000001,44.076979612000002,-93.530853123000000,44.076940612000001,19.902732213000000,1279.460869683000055,1146.597262911989901,14.051708327000000,10858.626953125000000,193.903798421000005,"-93.530864436763494","44.076966660989186"
"221","2021","6222021","87.295","124.26","79.429","98.94431206","0.196982979","0.174729976","0.279770825","0.63921616","81.796","-0.007034751","-0.044880131","81.80303475","0.339106828","0.380203726","1.423449224","1.468920871","29","29","192.2906275",-93.530892123000001,44.076940612000001,-93.530853123000000,44.076901612000000,19.059235255000001,1225.237901475989929,1147.445841470989990,13.955952538000000,10611.753255207899201,189.495363024000000,"-93.530864436763494","44.076927660989192"
"222","2021","6222021","82.931","118.33","74.996","93.99280057","0.199532676","0.175886039","0.280354809","0.633786867","78.733","-0.008059886","-0.048272442","78.74105989","0.341216246","0.384862769","1.426848826","1.475444926","29","30","179.2149977",-93.530892123000001,44.076901612000000,-93.530853123000000,44.076862611999999,18.758935293000000,1205.932264540000006,1146.892266168000106,13.893453067999900,10598.417968750000000,189.257229274998991,"-93.530864436763494","44.076888660989191"
"223","2021","6222021","80.98","113.74","72.827","90.91813154","0.193221904","0.168241578","0.268760306","0.640293652","73.673","-0.001375459","-0.04403787","73.67437546","0.327221088","0.373746324","1.404544332","1.455063256","29","31","162.0799704",-93.530892123000001,44.076862611999999,-93.530853123000000,44.076823611999998,14.370815171000000,923.837232802000017,1144.741346570989890,13.716261758000000,8815.982042101000843,157.428059896000008,"-93.530864436763494","44.076849660989190"
"224","2021","6222021","77.715","108.54","68.692","86.67783971","0.194430612","0.165498913","0.262199842","0.632872674","70.673","0.001023742","-0.048524595","70.67197626","0.322173528","0.376330889","1.396641575","1.455235664","29","32","139.6345516",-93.530892123000001,44.076823611999998,-93.530853123000000,44.076784611999997,11.643341594000001,748.498440212998958,1143.882866752989912,13.477790515000001,6873.458170572989729,122.740183512000002,"-93.530864436763494","44.076810660989189"
"225","2021","6222021","85.519","118.69","77.265","95.51735564","0.18641357","0.162436523","0.261304197","0.650981549","74.596","0.003682756","-0.037371125","74.59231724","0.316521431","0.361426028","1.387878717","1.435588898","28","1","230.9823542",-93.530853123000000,44.078032612000001,-93.530814122999999,44.077993612000000,24.449930615000000,1571.777669270989918,1149.307495116989912,15.588446935000000,12892.021809895899423,230.214396158998994,"-93.530825436763507","44.078019660989192"
"226","2021","6222021","83.321","118.25","74.966","94.06620487","0.198114426","0.173283855","0.275889578","0.633961945","78.213","-0.005788014","-0.048086151","78.21878801","0.336464589","0.382456074","1.419210043","1.470036407","28","2","229.0432061",-93.530853123000000,44.077993612000000,-93.530814122999999,44.077954611999999,23.873317506999900,1534.712809245000017,1148.367146809989890,15.576612260999900,12807.816514756899778,228.710723876998998,"-93.530825436763507","44.077980660989198"
"227","2021","6222021","88.595","122.3","78.972","98.39197259","0.186897544","0.159818867","0.255489945","0.64572363","77.033","0.005978604","-0.040498573","77.0270214","0.311676862","0.362614238","1.380439077","1.434319681","28","3","232.6892152",-93.530853123000000,44.077954611999999,-93.530814122999999,44.077915611999998,24.409352620000000,1569.170016819000011,1147.275716145989918,15.649531681999900,12834.841905381899778,229.193322075998992,"-93.530825436763507","44.077941660989190"
"228","2021","6222021","93.166","124.19","81.812","101.3184139","0.173380449","0.14273358","0.228885085","0.658764796","73.402","0.020865868","-0.03226682","73.38113413","0.279767492","0.338510467","1.332997016","1.391950668","28","4","228.9318414",-93.530853123000000,44.077915611999998,-93.530814122999999,44.077876611999997,24.466497209000000,1572.843587240000033,1146.175170898000033,15.567276637000001,13094.011393229000532,233.821361966000012,"-93.530825436763507","44.077902660989189"
"229","2021","6222021","90.736","123.29","80.403","99.83000251","0.180602271","0.152103016","0.243625723","0.652145348","75.441","0.012703912","-0.036429156","75.42829609","0.297327267","0.351396823","1.358777112","1.414598454","28","5","224.0247091",-93.530853123000000,44.077876612000004,-93.530814122999999,44.077837612000003,23.099769804000001,1484.985446506000017,1145.769829644000083,15.619578150000001,12169.574435763899601,217.313578288000002,"-93.530825436763507","44.077863660989195"
"23","2021","6222021","87.162","122.8","78.862","98.14321048","0.193322061","0.169735476","0.271838291","0.642198697","79.576","-0.002677063","-0.042909177","79.57867706","0.329964627","0.373791394","1.408870838","1.456609574","35","23","193.1721199",-93.531126123000007,44.077174612000000,-93.531087123000006,44.077135611999999,21.528539234000000,1383.975653753989945,1145.469129774000066,14.960795508000000,11987.422417534900887,214.060865613998999,"-93.531098436763500","44.077161660989191"
"230","2021","6222021","91.942","123.84","81.429","100.6981612","0.176484559","0.14782512","0.237419336","0.657533915","74.309","0.016415274","-0.033105773","74.29258473","0.289327772","0.343932405","1.346936112","1.402515599","28","6","214.9620341",-93.530853123000000,44.077837612000003,-93.530814122999999,44.077798612000002,22.313407049999899,1434.433173286000056,1145.528225368989979,15.583115154000000,11844.894205729000532,211.515728421000006,"-93.530825436763507","44.077824660989201"
"231","2021","6222021","89.776","121.75","79.461","98.65232418","0.179928138","0.151158723","0.242108053","0.652657084","74.263","0.013527752","-0.036099894","74.24947225","0.295564113","0.350205319","1.356153092","1.412406773","28","7","212.9365883",-93.530853123000000,44.077798612000002,-93.530814122999999,44.077759612000001,22.937012355000000,1474.521525065000105,1145.498657226989963,15.593080839000001,12071.062011718899157,215.554430644000007,"-93.530825436763507","44.077785660989193"
"232","2021","6222021","91.971","122.99","80.696","100.1616183","0.175118895","0.144300594","0.231028191","0.656118384","73.313","0.019513829","-0.033875741","73.29348617","0.282714323","0.341705208","1.337269357","1.396795821","28","8","213.6021461",-93.530853123000000,44.077759612000001,-93.530814122999999,44.077720612000000,21.923452801000000,1409.363159179989907,1145.521945530000039,15.432550854000000,11619.163628472000710,207.484831068000005,"-93.530825436763507","44.077746660989192"
"233","2021","6222021","89.326","122.18","78.873","98.5360117","0.184606323","0.155333655","0.247706076","0.645547553","76.161","0.009905675","-0.04049122","76.15109433","0.303347965","0.358731759","1.367798849","1.425675632","28","9","215.7306712",-93.530853123000000,44.077720612000000,-93.530814122999999,44.077681611999999,22.770535999000000,1463.816487629989979,1145.781765407989951,15.262102127000000,12023.546549479000532,214.705930921998998,"-93.530825436763507","44.077707660989184"
"234","2021","6222021","87.505","122.13","79.052","98.01714243","0.189142611","0.16516803","0.265157027","0.647277491","77.703","0.001305913","-0.039687274","77.70169409","0.32156365","0.366336505","1.395691675","1.443714939","28","10","226.1330344",-93.530853123000000,44.077681611999999,-93.530814122999999,44.077642611999998,24.083927155000001,1548.250284831000045,1146.176378037989934,15.119222535000000,12669.230577256899778,226.235994126999003,"-93.530825436763507","44.077668660989190"
"235","2021","6222021","86.548","121.17","78.152","97.09181275","0.190742925","0.1666779","0.267215164","0.64497813","77.64","-9.79E-06","-0.041127785","77.64000979","0.324345002","0.369217776","1.400032352","1.448423667","28","11","231.3629721",-93.530853123000000,44.077642611999998,-93.530814122999999,44.077603611999997,24.927115122000000,1602.455417208989957,1146.520412868989979,15.113188956000000,13079.335177950899379,233.559307522000012,"-93.530825436763507","44.077629660989189"
"236","2021","6222021","86.895","121.52","78.739","97.49817357","0.189407694","0.166134875","0.267011629","0.647950955","77.406","0.000463166","-0.039300863","77.40553683","0.323345166","0.366746966","1.398469417","1.445130285","28","12","229.8433096",-93.530853123000000,44.077603612000004,-93.530814122999999,44.077564612000003,24.086491902999899,1548.415459526989935,1146.663886176000005,14.979694049000001,13031.247721354000532,232.700598823000007,"-93.530825436763507","44.077590660989195"
"237","2021","6222021","86.126","120.65","77.614","96.60580274","0.191487261","0.166963284","0.267292238","0.643298798","77.56","-0.0002588","-0.04216182","77.5602588","0.324870245","0.370596345","1.400854562","1.450249489","28","13","233.814942",-93.530853123000000,44.077564612000003,-93.530814122999999,44.077525612000002,23.377576510000001,1502.844319661000100,1146.591003417989896,14.969899495000000,13456.443196615000488,240.293357848998994,"-93.530825436763507","44.077551660989187"
"238","2021","6222021","90.502","124.99","82.124","100.9248293","0.183040468","0.160043064","0.258592766","0.657044564","77.354","0.005755067","-0.033655449","77.34824493","0.312092265","0.355244165","1.381074451","1.426480117","28","14","250.7100458",-93.530853123000000,44.077525612000002,-93.530814122999999,44.077486612000001,25.328868866000001,1628.284586588989896,1146.396185980989912,14.981769138000001,14180.639648438000222,253.225438435998996,"-93.530825436763507","44.077512660989193"
"239","2021","6222021","90.008","124.65","80.819","100.2842183","0.186783996","0.161382292","0.258833374","0.648367429","78.473","0.004606788","-0.038931626","78.46839321","0.314571799","0.362233629","1.3848769","1.435439177","28","15","248.267968",-93.530853123000000,44.077486612000001,-93.530814122999999,44.077447612000000,26.667436811999899,1714.333550347000028,1146.194986979000078,15.094056129000000,14013.410373263899601,250.239205254000012,"-93.530825436763507","44.077473660989192"
"24","2021","6222021","90.46","125.41","82.569","101.2065865","0.183534702","0.161902997","0.262188581","0.658392473","77.791","0.004134848","-0.032882432","77.78686515","0.315535008","0.356016996","1.386358612","1.429142575","35","24","181.7801624",-93.531126123000007,44.077135611999999,-93.531087123000006,44.077096611999998,17.694550620000001,1137.506157769000083,1145.959187826000061,14.585881869000000,9891.924913193990506,176.641291300000006,"-93.531098436763500","44.077122660989197"
"240","2021","6222021","86.717","123.68","78.3","98.2301218","0.199678935","0.175682163","0.279817104","0.633085382","82.343","-0.007884391","-0.04870158","82.35088439","0.340844427","0.385155214","1.426248602","1.475574966","28","16","240.2936143",-93.530853123000000,44.077447612000000,-93.530814122999999,44.077408611999999,25.049381256000000,1610.315348307000022,1146.057766384989918,15.340752284000001,13365.921440972000710,238.676910399999002,"-93.530825436763507","44.077434660989191"
"241","2021","6222021","88.772","124.2","80.821","99.72987186","0.18853665","0.166350506","0.268087264","0.650732689","78.807","0.000275024","-0.037613558","78.80672498","0.323742258","0.365083863","1.399089803","1.443497166","28","17","237.5436002",-93.530853123000000,44.077408611999999,-93.530814122999999,44.077369611999998,24.427318149000001,1570.325507269990112,1145.759724934989890,15.384245449000000,13268.555881075899379,236.938235813000006,"-93.530825436763507","44.077395660989190"
"242","2021","6222021","87.755","123.3","79.259","98.63369794","0.192416117","0.168415816","0.269697108","0.642814274","79.586","-0.001525934","-0.042496745","79.58752593","0.327541287","0.372209512","1.405048145","1.453508443","28","18","234.1224595",-93.530853123000000,44.077369611999998,-93.530814122999999,44.077330611999997,23.867851257000002,1534.360093859000017,1145.290635850989929,15.293904199000000,13276.747287325899379,237.084501477998998,"-93.530825436763507","44.077356660989189"
"243","2021","6222021","84.659","120.64","75.782","95.68013971","0.201231701","0.175261448","0.277809091","0.628166446","80.839","-0.00753306","-0.051747361","80.84653306","0.340076898","0.388103089","1.425010926","1.478556242","28","19","234.7123297",-93.530853123000000,44.077330612000004,-93.530814122999999,44.077291612000003,23.903984917999900,1536.682807075000028,1144.879977756000017,15.155657767999900,13238.393337674000577,236.399603949999005,"-93.530825436763507","44.077317660989195"
"244","2021","6222021","90.895","127.01","82.013","101.848864","0.189989881","0.165737363","0.265762517","0.645720809","81.112","0.000810221","-0.040650444","81.11118978","0.322612912","0.36788465","1.397326586","1.446001693","28","20","224.8537004",-93.530853123000000,44.077291612000003,-93.530814122999999,44.077252612000002,23.912786801999900,1537.247985839989951,1144.743855793989951,15.106008688999900,12784.537434895899423,228.295036315998999,"-93.530825436763507","44.077278660989194"
"245","2021","6222021","91.134","125.33","82.312","101.3052815","0.182062975","0.15797546","0.254904884","0.656762148","77.214","0.007556162","-0.03378183","77.20644384","0.308257959","0.353577329","1.375227687","1.422652924","28","21","222.5414283",-93.530853123000000,44.077252612000002,-93.530814122999999,44.077213612000001,23.431677711999900,1506.320231120000017,1144.831570094989956,15.097969902999900,12504.634548611000355,223.296752929999002,"-93.530825436763507","44.077239660989193"
"246","2021","6222021","87.887","123.99","78.996","98.89053356","0.195478989","0.170396032","0.271694223","0.637115896","81.097","-0.003259842","-0.046053088","81.10025984","0.33117642","0.377787569","1.410788854","1.461794846","28","22","215.9878132",-93.530853123000000,44.077213612000001,-93.530814122999999,44.077174612000000,22.267593172000002,1431.487114799989968,1144.989298503000100,14.995327738000000,12388.309895832899201,221.219540066000008,"-93.530825436763507","44.077200660989192"
"247","2021","6222021","91.541","126.31","83.113","102.0485857","0.182473073","0.15959991","0.258048954","0.658008075","77.966","0.006138276","-0.033066413","77.95986172","0.311271082","0.354206132","1.379818879","1.424919506","28","23","205.3365599",-93.530853123000000,44.077174612000000,-93.530814122999999,44.077135611999999,21.094800737000000,1356.095675997989929,1145.355088975989929,14.809690899000000,11642.393120659900887,207.899653117000014,"-93.530825436763507","44.077161660989191"
"248","2021","6222021","90.93","126.31","82.296","101.644991","0.18643829","0.162861352","0.262182831","0.651539862","79.394","0.003311789","-0.037042626","79.39068821","0.317306522","0.36143275","1.389090509","1.436014822","28","24","183.4362595",-93.530853123000000,44.077135611999999,-93.530814122999999,44.077096611999998,19.426020092000002,1248.816053602000011,1145.787055122000083,14.542942153000000,11048.516384549000577,197.294737074000011,"-93.530825436763507","44.077122660989197"
"249","2021","6222021","86.701","125.31","79.027","99.10419808","0.20389674","0.182108476","0.29032816","0.630651983","84.892","-0.013498581","-0.050413348","84.90549858","0.352525958","0.392424943","1.445312049","1.490611306","28","25","181.1825146",-93.530853123000000,44.077096611999998,-93.530814122999999,44.077057611999997,16.721049838999900,1074.923773872000083,1145.876180013000067,14.340475824000000,9487.629448784990018,169.421749538998995,"-93.530825436763507","44.077083660989189"
"25","2021","6222021","81.062","118.09","74.576","93.23424929","0.205559724","0.185928336","0.297232212","0.631518333","80.542","-0.016816694","-0.049989771","80.55881669","0.359431365","0.395185583","1.456786164","1.497809146","35","25","194.453858",-93.531126123000007,44.077096611999998,-93.531087123000006,44.077057611999997,18.972898058999899,1219.686916775000100,1146.176554361989929,14.367198308000001,10616.802300347000710,189.585535684999002,"-93.531098436763500","44.077083660989189"
"250","2021","6222021","85.487","123.9","77.498","97.74998239","0.206470538","0.18345456","0.291252493","0.625488297","84.815","-0.014703453","-0.053689806","84.82970345","0.354962648","0.397070745","1.449343175","1.497477206","28","26","197.1378376",-93.530853123000000,44.077057612000004,-93.530814122999999,44.077018612000003,18.273697535000000,1174.735616048000111,1145.654683430989962,14.202176889000000,10713.930664061899733,191.319979350000011,"-93.530825436763507","44.077044660989195"
"251","2021","6222021","86.385","124.51","79.43","98.78298306","0.200573722","0.180777164","0.290001141","0.637940728","83.205","-0.012300009","-0.045838285","83.21730001","0.350112517","0.38638273","1.441338195","1.482193835","28","27","201.471986",-93.530853123000000,44.077018612000003,-93.530814122999999,44.076979612000002,22.443558586999899,1442.800265842000044,1145.459431966000011,14.141566488000000,11795.079969618000177,210.626152886000000,"-93.530825436763507","44.077005660989194"
"252","2021","6222021","85.762","123.42","79.124","98.0615868","0.199049854","0.18002505","0.28954774","0.641095446","81.954","-0.011630698","-0.043864505","81.9656307","0.348747535","0.383619663","1.439098902","1.478227242","28","28","202.7231385",-93.530853123000000,44.076979612000002,-93.530814122999999,44.076940612000001,20.916085984999899,1344.606255424989968,1146.623752169989984,14.042932828000000,11337.837022568899556,202.461137559999003,"-93.530825436763507","44.076966660989186"
"253","2021","6222021","89.234","125.32","81.273","100.4541515","0.19027323","0.168190759","0.27075127","0.648523779","80.133","-0.001326451","-0.039001849","80.13432645","0.327127686","0.368194184","1.404397427","1.448786934","28","29","191.0398008",-93.530853123000000,44.076940612000001,-93.530814122999999,44.076901612000000,18.953048706000001,1218.411824543989951,1147.435126411000056,13.960608270000000,10501.158854167000754,187.520477295000006,"-93.530825436763507","44.076927660989192"
"254","2021","6222021","88.863","122.73","79.571","98.81098068","0.186100789","0.16005728","0.256525428","0.648341889","77.026","0.005763762","-0.038914838","77.02023624","0.312118601","0.361068498","1.38111475","1.432855823","28","30","173.2619758",-93.530853123000000,44.076901612000000,-93.530814122999999,44.076862611999999,18.418530358000002,1184.048923069000011,1146.853013780000083,13.902477264000000,10398.892035590000887,185.694303724999003,"-93.530825436763507","44.076888660989191"
"255","2021","6222021","80.911","113.28","71.924","90.46548163","0.19432254","0.166686407","0.264740282","0.634922316","73.725","-1.73E-05","-0.047296845","73.72501729","0.324360661","0.375991336","1.400056853","1.456039664","28","31","161.3826196",-93.530853123000000,44.076862611999999,-93.530814122999999,44.076823611999998,13.908874300000001,894.140821669000047,1144.715250650989901,13.728510009000001,8580.148763020990373,153.216762966998999,"-93.530825436763507","44.076849660989190"
"256","2021","6222021","77.181","107.49","68.86","86.12530883","0.190955651","0.164124308","0.261710891","0.640617732","68.939","0.002222213","-0.043726408","68.93677779","0.319638578","0.369879449","1.392700276","1.446623808","28","32","132.7081811",-93.530853123000000,44.076823611999998,-93.530814122999999,44.076784611999997,11.427099864000001,734.599372015999052,1143.782416450000028,13.496810912999900,6665.467447916989840,119.026057773000005,"-93.530825436763507","44.076810660989189"
"257","2021","6222021","84.188","118.76","76.639","94.98261817","0.192528122","0.170349055","0.273709712","0.645326709","76.693","-0.003207588","-0.041008344","76.69620759","0.331090267","0.372243889","1.41065235","1.455480923","27","1","227.4069521",-93.530814123000013,44.078032612000001,-93.530775123000012,44.077993612000000,24.392937977999900,1568.114881727000011,1148.721856011000000,15.661397192000001,12963.831271700899379,231.496700710998994,"-93.530786436763520","44.078019660989192"
"258","2021","6222021","84.29","119.17","75.809","94.96191777","0.196368829","0.171434189","0.27324502","0.636141646","78.241","-0.004168024","-0.046684021","78.24516802","0.333079283","0.379359203","1.413809467","1.464627876","27","2","226.349675",-93.530814123000013,44.077993612000000,-93.530775123000012,44.077954611999999,23.117235183999899,1486.107530382000050,1147.760145399000066,15.649773915999900,12425.061848957899201,221.875813802000010,"-93.530786436763520","44.077980660989198"
"259","2021","6222021","88.859","123.1","78.562","98.69400476","0.1904618","0.161545393","0.256684933","0.638196588","78.779","0.004483669","-0.04513684","78.77451633","0.314873558","0.369226795","1.385340821","1.443339283","27","3","224.4338467",-93.530814123000013,44.077954611999999,-93.530775123000012,44.077915611999998,23.321461995000000,1499.235514322989957,1146.638699002000067,15.688039037999900,12213.321614582899201,218.094789292998996,"-93.530786436763520","44.077941660989190"
"26","2021","6222021","81.077","118.78","74.492","93.50797897","0.20856004","0.188649885","0.300745822","0.627142617","81.991","-0.019217129","-0.052820313","82.01021713","0.364333582","0.400485898","1.465027073","1.506940366","35","26","201.4925264",-93.531126123000007,44.077057612000004,-93.531087123000006,44.077018612000003,21.008959134000001,1350.576253254989979,1146.074910481989946,14.252340794000000,11185.455566406000798,199.740046183000004,"-93.531098436763500","44.077044660989195"
"260","2021","6222021","94.892","127.04","83.546","103.478802","0.174887519","0.144855181","0.232306736","0.65763539","75.642","0.019015445","-0.032983063","75.62298456","0.283756297","0.341185508","1.338785145","1.396777069","27","4","221.7794576",-93.530814123000013,44.077915611999998,-93.530775123000012,44.077876611999997,23.706339094000001,1523.976589627000067,1145.578016492989946,15.603366640000001,12659.319769965000887,226.058995565000004,"-93.530786436763520","44.077902660989189"
"261","2021","6222021","90.273","122.71","79.43","99.19019362","0.182396543","0.15229854","0.24287736","0.647298509","75.717","0.012558265","-0.039355295","75.70444173","0.297692157","0.354836878","1.35932117","1.418495603","27","5","218.5687564",-93.530814123000013,44.077876612000004,-93.530775123000012,44.077837612000003,22.677486844000001,1457.837375217000044,1145.184678819000055,15.637767580000000,11950.992404513899601,213.410330877999002,"-93.530786436763520","44.077863660989195"
"262","2021","6222021","88.92","122.23","78.858","98.43021803","0.186013905","0.15775515","0.251791492","0.645160762","76.682","0.007785992","-0.04078784","76.67421401","0.30784896","0.361153327","1.374606388","1.43068999","27","6","216.5898369",-93.530814123000013,44.077837612000003,-93.530775123000012,44.077798612000002,22.748740302000002,1462.416598849989896,1144.984334309989890,15.611951510000001,12038.232964409900887,214.968192205999003,"-93.530786436763520","44.077824660989201"
"263","2021","6222021","89.685","123","79.517","99.15535372","0.18496539","0.156640102","0.250172714","0.646479675","76.798","0.00875764","-0.039959343","76.78924236","0.305777607","0.35926975","1.3714668","1.427538471","27","7","217.6523895",-93.530814123000013,44.077798612000002,-93.530775123000012,44.077759612000001,23.386980056999899,1503.446858724000094,1144.993733724000094,15.604050636000000,12292.014973957899201,219.500027974000005,"-93.530786436763520","44.077785660989193"
"264","2021","6222021","88.717","121.75","78.564","98.09191384","0.185546556","0.156950971","0.250434031","0.645289528","76.219","0.008489747","-0.040689061","76.21051025","0.306355306","0.360349247","1.372341265","1.429022109","27","8","218.0299369",-93.530814123000013,44.077759612000001,-93.530775123000012,44.077720612000000,22.799733268000001,1465.696980793989951,1145.052327474000094,15.449408213000000,12058.968207465000887,215.338461982000013,"-93.530786436763520","44.077746660989192"
"265","2021","6222021","90.454","124.38","80.52","100.226046","0.185322133","0.157917276","0.252587221","0.64737096","77.786","0.007636937","-0.039450964","77.77836306","0.308149949","0.359810218","1.375063568","1.429378585","27","9","220.450263",-93.530814123000013,44.077720612000000,-93.530775123000012,44.077681611999999,23.564666324000001,1514.869574652989968,1145.373874240000077,15.269516733000000,12435.505750868000177,222.062306721998993,"-93.530786436763520","44.077707660989184"
"266","2021","6222021","88.594","123.83","80.169","99.34759567","0.189463598","0.165875796","0.26642471","0.647411774","78.897","0.000689012","-0.039622957","78.89631099","0.322867951","0.366876625","1.397724451","1.445017293","27","10","231.6863445",-93.530814123000013,44.077681611999999,-93.530775123000012,44.077642611999998,24.761298708999899,1591.796495225989929,1145.828667535000022,15.102931341000000,12949.293294270899423,231.237096151000003,"-93.530786436763520","44.077668660989190"
