Unnamed: 0,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
13200,Plot1158,2020,7062020,66.558,98.467,59.732,76.79763294,0.218560503,0.193358582,0.303049585,0.606619477,70.644,-0.023517844,-0.066036653,70.66751784,0.372779842,0.41839978,1.479416449,1.533695633,10,18,176.782763
13201,Plot1159,2020,7062020,64.716,97.117,58.926,75.48100384,0.222074016,0.200212565,0.314857104,0.60675268,70.592,-0.029510009,-0.066228783,70.62151001,0.384992671,0.4241741,1.500664442,1.548239911,10,19,178.1315434
13203,Plot1160,2020,7062020,63.542,96.448,58.49,74.74597552,0.225016512,0.205675355,0.324197044,0.606440776,70.864,-0.034278653,-0.06665141,70.89827865,0.394655839,0.429044931,1.517862201,1.560319152,10,20,184.0819765
13204,Plot1161,2020,7062020,74.354,102.75,64.813,82.23301199,0.192455326,0.16033517,0.252878681,0.630783455,66.333,0.005562238,-0.049652567,66.32743776,0.31263336,0.373192462,1.381902789,1.446566324,9,1,154.5334577
13205,Plot1162,2020,7062020,71.079,100.25,61.473,79.33308782,0.20401619,0.170263061,0.265538523,0.613197007,67.948,-0.00317609,-0.060943635,67.95117609,0.33093255,0.393954187,1.41040251,1.480270282,9,2,139.3209799
13206,Plot1163,2020,7062020,65.401,97.64,59.939,76.16548676,0.218139854,0.197735539,0.312690345,0.613877509,69.94,-0.027260741,-0.061554399,69.96726074,0.380590249,0.4172476,1.492943533,1.536935784,9,3,165.0140498
13207,Plot1164,2020,7062020,62.059,93.907,55.841,72.54438046,0.228690868,0.204198351,0.318082397,0.594641507,69.914,-0.033164154,-0.074263835,69.94716415,0.39204943,0.435778648,1.513189062,1.567334782,9,4,169.9100224
13208,Plot1165,2020,7062020,65.078,98.071,59.113,76.04256241,0.224613137,0.202226186,0.317130609,0.602757186,71.951,-0.031322493,-0.068895268,71.98232249,0.388561963,0.428593985,1.506976244,1.555999864,9,5,181.7570936
13209,Plot1166,2020,7062020,65.308,98.711,60.35,76.70532116,0.222124551,0.203653235,0.322208182,0.611380697,71.764,-0.032445659,-0.063382196,71.79644566,0.391086307,0.423999942,1.511468733,1.551734589,9,6,183.8372901
13210,Plot1167,2020,7062020,65.719,98.684,60.221,76.77692287,0.22092865,0.200513373,0.316417423,0.610240769,71.428,-0.02972701,-0.063994052,71.45772701,0.385526419,0.422078368,1.50160532,1.545933512,9,7,172.3048465
13211,Plot1168,2020,7062020,65.592,98.92,60.385,76.88481664,0.221924729,0.202587045,0.320070683,0.610442782,71.863,-0.031530879,-0.063944828,71.89453088,0.389200706,0.423717386,1.508110745,1.550226636,9,8,179.9749789
13212,Plot1169,2020,7062020,64.963,97.371,59.323,75.76393456,0.220845819,0.199637784,0.314607178,0.609247106,70.456,-0.028976301,-0.064598907,70.4849763,0.383972259,0.421998415,1.498868587,1.544891792,9,9,181.1377276
13214,Plot1170,2020,7062020,65.671,98.595,59.331,76.49362027,0.224052739,0.200431008,0.313756135,0.601764795,72.188,-0.029766052,-0.06946247,72.21776605,0.385380292,0.427738823,1.501347627,1.552972928,9,10,181.4140972
13215,Plot1171,2020,7062020,66.431,97.867,60.186,76.62328203,0.214415342,0.191335257,0.30194406,0.614977469,69.117,-0.021665687,-0.060612783,69.13866569,0.369156014,0.410994797,1.473212807,1.522449738,9,11,183.1636155
13216,Plot1172,2020,7062020,64.843,96.796,59.334,75.48643106,0.218444845,0.197681253,0.312330776,0.612979875,69.415,-0.027224141,-0.062127047,69.44222414,0.380493622,0.41780506,1.492774856,1.537569005,9,12,182.7158309
13217,Plot1173,2020,7062020,65.211,97.724,59.158,75.94323244,0.222248974,0.199545831,0.313296781,0.605357947,71.079,-0.028945532,-0.06710162,71.10794553,0.383808951,0.424548135,1.498581528,1.54799207,9,13,186.0880426
13218,Plot1174,2020,7062020,64.42,96.626,59.156,75.2461574,0.219917432,0.19998013,0.316085975,0.612216174,69.676,-0.029236792,-0.062704244,69.70523679,0.384580112,0.420292128,1.499937907,1.543126681,9,14,183.1465614
13219,Plot1175,2020,7062020,64.906,98.077,59.964,76.21803824,0.222051934,0.203524294,0.321989148,0.611397168,71.284,-0.032333245,-0.06336663,71.31633325,0.390858397,0.423878553,1.511062151,1.551442245,9,15,184.6704463
13220,Plot1176,2020,7062020,64.663,97.204,59.47,75.64522916,0.220615243,0.201035418,0.317792513,0.611806099,70.275,-0.030161247,-0.063007992,70.30516125,0.386452275,0.421472529,1.503239874,1.545736533,9,16,177.392967
13221,Plot1177,2020,7062020,65.631,97.565,60.148,76.25426609,0.216107993,0.195678816,0.309894418,0.61649157,69.351,-0.025438785,-0.059808188,69.37643879,0.376925094,0.413719582,1.486568847,1.530388434,9,17,176.364513
13222,Plot1178,2020,7062020,65.296,97.853,59.957,76.2312689,0.219507788,0.199553782,0.315499264,0.61272521,70.453,-0.028858928,-0.062361389,70.48185893,0.383823072,0.419584093,1.498606346,1.541786054,9,18,179.9971944
13223,Plot1179,2020,7062020,63.939,97.029,58.749,75.17594377,0.225322498,0.205568809,0.323716726,0.605478774,71.37,-0.034200358,-0.06727017,71.40420036,0.394467978,0.429601662,1.517524516,1.560912581,9,19,178.7191279
13225,Plot1180,2020,7062020,63.287,96.034,58.293,74.44426858,0.22473601,0.205541015,0.324137863,0.607003769,70.488,-0.034153134,-0.066281581,70.52215313,0.394418968,0.428551798,1.51743644,1.55954524,9,20,186.8659159
13226,Plot1181,2020,7062020,85.277,109.86,72.076,90.43660045,0.165397682,0.125978159,0.199762719,0.656071364,62.367,0.035656199,-0.033507352,62.3313438,0.248020115,0.325148775,1.288272336,1.362480869,8,1,149.7813278
13227,Plot1182,2020,7062020,70.91,101.84,61.68,80.0084081,0.2114075,0.179044863,0.278473035,0.605655931,71.09,-0.010945698,-0.06606663,71.1009457,0.346966983,0.406755528,1.436186716,1.504452306,8,2,135.7987868
13228,Plot1183,2020,7062020,67.266,99.223,60.854,77.61685341,0.215350036,0.191946615,0.302522838,0.613305383,70.326,-0.022215771,-0.061701482,70.34821577,0.370251855,0.412652267,1.475083995,1.525121369,8,3,157.5283109
13229,Plot1184,2020,7062020,63.526,95.822,56.91,74.0633883,0.228172264,0.202675904,0.315273629,0.593913715,71.208,-0.031839747,-0.07467007,71.23983975,0.389357949,0.434987784,1.508390265,1.564655658,8,4,164.0035181
13230,Plot1185,2020,7062020,66.129,99.362,59.673,77.04266916,0.224703105,0.200814546,0.3140581,0.600561583,72.922,-0.030117603,-0.070259011,72.9521176,0.386060625,0.428882286,1.50254805,1.554836972,8,5,160.2308901
13231,Plot1186,2020,7062020,66.822,99.866,61.023,77.80789199,0.219450694,0.198238625,0.312724175,0.611048805,71.887,-0.027733399,-0.063386486,71.9147334,0.381485426,0.419584537,1.494507797,1.540376963,8,6,166.3741351
13232,Plot1187,2020,7062020,66.886,99.395,60.352,77.44991269,0.219465813,0.195506402,0.30689424,0.607193521,71.552,-0.025391713,-0.065754767,71.57739171,0.376617448,0.419850015,1.486035942,1.537784993,8,7,173.6336285
13233,Plot1188,2020,7062020,68.275,100.81,62.154,78.92454506,0.21439908,0.192418015,0.304261627,0.616545978,71.191,-0.022595669,-0.059654297,71.21359567,0.371096303,0.410870552,1.476528744,1.523441739,8,8,176.1877022
13234,Plot1189,2020,7062020,66.34,97.876,59.953,76.53990067,0.215681038,0.192039753,0.30246588,0.612540357,69.459,-0.022304601,-0.062193256,69.4813046,0.370418734,0.413250135,1.47536931,1.525952234,8,9,180.0787468
13236,Plot1190,2020,7062020,65.76,97.355,59.04,75.91243909,0.218803793,0.193697698,0.30357915,0.606440347,69.91,-0.023816705,-0.066165515,69.9338167,0.373386387,0.418812147,1.480459246,1.534567525,8,10,181.4119621
13237,Plot1191,2020,7062020,66.337,97.986,59.25,76.40335129,0.218886736,0.192602375,0.301209635,0.604678219,70.385,-0.022874855,-0.067253201,70.40787486,0.371426435,0.419073666,1.477094231,1.533725613,8,11,180.1666773
13238,Plot1192,2020,7062020,66.893,98.062,59.711,76.71643199,0.215413599,0.188954563,0.296159401,0.608910689,69.52,-0.01963715,-0.064391586,69.53963715,0.364881462,0.413059599,1.465953089,1.522459472,8,12,184.1896632
13239,Plot1193,2020,7062020,66.055,97.978,59.059,76.26907847,0.220643473,0.194613279,0.304103873,0.602778175,70.842,-0.024657989,-0.068560952,70.86665799,0.375022821,0.422088563,1.483279086,1.539618789,8,13,184.9140449
13240,Plot1194,2020,7062020,67.031,99.251,60.806,77.54844851,0.21653863,0.193767215,0.305472335,0.612648739,70.665,-0.023812795,-0.062189988,70.6888128,0.373510696,0.414663602,1.480673121,1.529518863,8,14,187.9065109
13241,Plot1195,2020,7062020,65.544,98.022,60.234,76.44706922,0.218338088,0.198562048,0.314307281,0.614494705,70.266,-0.02797319,-0.061190349,70.29397319,0.382060635,0.417543095,1.495514464,1.538185806,8,15,182.4575976
13242,Plot1196,2020,7062020,67.091,99.135,60.919,77.5458468,0.215336521,0.192773694,0.304291263,0.614505472,70.26,-0.022926325,-0.060967224,70.28292632,0.371733153,0.412553888,1.477619949,1.525876116,8,16,181.3803512
13243,Plot1197,2020,7062020,66.368,97.425,60.095,76.39317394,0.212836082,0.189611278,0.299494686,0.616833462,68.387,-0.020143107,-0.05936897,68.40714311,0.366061744,0.408252174,1.467951422,1.517297612,8,17,178.994166
13244,Plot1198,2020,7062020,65.399,98.338,59.623,76.38126641,0.222736853,0.201170169,0.316374359,0.606306819,71.654,-0.030351898,-0.066555337,71.6843519,0.386691165,0.425293137,1.503662136,1.550681619,8,18,177.2436996
13245,Plot1199,2020,7062020,65.461,97.867,59.878,76.26372465,0.219249205,0.19841056,0.313252779,0.611830341,70.395,-0.027873803,-0.062891679,70.4228738,0.38179124,0.419205348,1.49504285,1.540089116,8,19,181.6183971
13248,Plot1200,2020,7062020,64.186,97.049,57.956,75.04942579,0.227536049,0.20382051,0.318196342,0.597182866,71.956,-0.032796055,-0.072587834,71.98879605,0.39138192,0.433729622,1.511996386,1.56428762,8,20,189.0167546
13249,Plot1201,2020,7062020,80.772,107.39,68.871,87.17786937,0.17874009,0.141463207,0.223135023,0.641316696,65.137,0.022140348,-0.042681679,65.11485965,0.277375618,0.349201689,1.329544892,1.402021736,7,1,146.0656004
13250,Plot1202,2020,7062020,72.769,103.18,62.06,81.22578277,0.209652128,0.172839857,0.267023154,0.601473154,71.531,-0.005476264,-0.068467999,71.53647626,0.335652558,0.404300552,1.417911473,1.49510244,7,2,134.9620448
