,Unnamed: 0,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
4826,4827,Plot507,2020,6182020,32.887,42.856,26.521,34.74456766,0.181256891,0.131616123,0.202531388,0.618839836,26.304,0.031152703,-0.055998201,26.2728473,0.258749971,0.35603548,1.303128896,1.399912908,42,7,208.4827976
4827,4828,Plot508,2020,6182020,32.29,42.43,26.432,34.35888834,0.182042317,0.135706638,0.20999006,0.622955456,26.138,0.027443847,-0.053634135,26.11055615,0.266505238,0.35677809,1.314029111,1.404608678,42,8,219.1342892
4828,4829,Plot509,2020,6182020,28.687,39.566,24.758,31.630001,0.193751556,0.159392261,0.250120704,0.625739271,25.687,0.006405694,-0.052733548,25.68059431,0.310886181,0.375811924,1.379231011,1.448567982,42,9,221.1829275
4829,4830,Plot51,2020,6182020,33.029,43.336,28.341,35.45953571,0.170910958,0.134970209,0.214621856,0.653982832,25.302,0.027740531,-0.034941646,25.27425947,0.265110904,0.33472138,1.3120591,1.380674559,65,11,218.7367416
4830,4831,Plot510,2020,6182020,29.924,40.323,25.387,32.48532938,0.186345683,0.148034792,0.231810076,0.629591052,25.335,0.016423029,-0.049994772,25.31857697,0.28972056,0.363118164,1.347513701,1.423351428,42,10,227.4697193
4831,4832,Plot511,2020,6182020,31.027,40.736,25.884,33.12641384,0.177485674,0.13529256,0.211621875,0.635408484,24.561,0.027669053,-0.04606798,24.53333095,0.265721337,0.347740218,1.312921004,1.394596245,42,11,232.7539562
4832,4833,Plot512,2020,6182020,30.339,40.473,26.602,32.99588385,0.174091829,0.143111337,0.229224157,0.657277691,24.005,0.020547355,-0.033159505,23.98445265,0.28047824,0.339851721,1.334025512,1.393715394,42,12,236.1948033
4833,4834,Plot513,2020,6182020,30.044,40.413,26.252,32.78729433,0.17889179,0.147167776,0.234566226,0.649592953,24.53,0.017047017,-0.037847563,24.51295298,0.28809587,0.348687615,1.345127147,1.406940047,42,13,242.8517188
4834,4835,Plot514,2020,6182020,30.374,40.681,25.723,32.85927756,0.18380026,0.145056646,0.227366981,0.632309924,25.265,0.019039451,-0.048242369,25.24596055,0.284134692,0.358596969,1.339336274,1.415551567,42,14,240.2450145
4835,4836,Plot515,2020,6182020,30.376,40.879,26.132,33.04882974,0.18261901,0.147400182,0.232763779,0.639252428,25.25,0.016916015,-0.044094181,25.23308398,0.288531495,0.355923057,1.345766395,1.41492647,42,15,238.2873349
4836,4837,Plot516,2020,6182020,28.853,40.103,25.666,32.14285703,0.190662461,0.163147514,0.25987526,0.640001995,25.687,0.003077508,-0.04407643,25.68392249,0.317835174,0.369428038,1.389907462,1.445150922,42,16,236.482776
4837,4838,Plot517,2020,6182020,29.379,40.06,25.457,32.22829032,0.187349951,0.153818459,0.242849347,0.635471792,25.284,0.011281824,-0.046579413,25.27271818,0.300526428,0.364220108,1.363559005,1.430198949,42,17,236.3164618
4838,4839,Plot518,2020,6182020,28.416,39.685,25.222,31.7202226,0.193462047,0.165474809,0.262809301,0.635554996,25.732,0.001043687,-0.046871618,25.73095631,0.322129108,0.374492946,1.396572354,1.453139541,42,18,237.9870176
4839,4840,Plot519,2020,6182020,29.283,40.141,25.79,32.32088112,0.186243582,0.156401245,0.248842646,0.64248524,25.209,0.008981872,-0.042378222,25.20001813,0.305333617,0.361752907,1.370795342,1.430020644,42,19,244.6324762
4840,4841,Plot52,2020,6182020,33.822,44.203,28.037,35.98104252,0.176667887,0.1330471,0.207669841,0.634278216,26.547,0.029678867,-0.046682129,26.51732113,0.261465855,0.346512053,1.3069304,1.391173251,65,12,220.9149212
4841,4842,Plot520,2020,6182020,29.622,40.55,26.287,32.72497391,0.183863834,0.155731631,0.24901447,0.648261406,25.191,0.009546025,-0.03885796,25.18145398,0.304088406,0.357258587,1.368914996,1.42446016,42,20,238.6142665
4842,4843,Plot521,2020,6182020,37.318,48.483,31.19,39.64866754,0.171978679,0.130126689,0.204445991,0.643318277,28.458,0.032158029,-0.041174107,28.42584197,0.255919897,0.337640087,1.29918538,1.379154176,41,1,153.3717285
4843,4844,Plot522,2020,6182020,41.726,51.551,33.636,42.93384513,0.155437511,0.105331432,0.164735668,0.652480068,27.74,0.054095325,-0.035146912,27.68590467,0.208351267,0.308793266,1.235464698,1.327394284,41,2,133.8584948
4844,4845,Plot523,2020,6182020,36.303,47.994,31.13,39.11695602,0.174732745,0.13868821,0.219892038,0.648622745,28.555,0.024519393,-0.038223293,28.53048061,0.272141927,0.341721042,1.322039501,1.391478954,41,3,137.5500463
4845,4846,Plot524,2020,6182020,30.781,41.49,26.907,33.62973243,0.179799244,0.148178384,0.236068248,0.648517715,25.292,0.016166892,-0.038518623,25.27583311,0.289989517,0.35032168,1.347909425,1.409657867,41,4,167.2942936
4846,4847,Plot525,2020,6182020,32.042,42.961,27.535,34.78751457,0.181066537,0.145580843,0.230028651,0.640930146,26.345,0.01850826,-0.043027951,26.32649174,0.285118938,0.353151721,1.340771487,1.410190115,41,5,163.3992656
4847,4848,Plot526,2020,6182020,32.595,43.355,27.608,35.13920751,0.180426511,0.141672153,0.222580779,0.636789298,26.507,0.021997335,-0.045421889,26.48500267,0.2777692,0.352494907,1.33011198,1.40573302,41,6,193.5833633
4848,4849,Plot527,2020,6182020,32.32,42.438,27.276,34.59068478,0.174982003,0.135343375,0.213091277,0.642725859,25.28,0.02753984,-0.041668463,25.25246016,0.265817549,0.342743108,1.313056931,1.38938482,41,7,218.1536661
4849,4850,Plot528,2020,6182020,30.508,41.185,26.039,33.19122279,0.185887976,0.148926673,0.233867788,0.632244749,25.823,0.015616175,-0.048401752,25.80738383,0.291390551,0.362083705,1.349973777,1.423089502,41,8,218.3799034
4850,4851,Plot529,2020,6182020,30.564,41.049,26.127,33.17528511,0.183062058,0.146411964,0.230510487,0.636483227,25.407,0.017808471,-0.045745856,25.38919153,0.286678554,0.356936261,1.343050648,1.415065575,41,9,222.8568002
4851,4852,Plot53,2020,6182020,33.087,43.756,28.217,35.61617701,0.176110096,0.138841534,0.219409369,0.64487156,26.208,0.024422235,-0.040474015,26.18357777,0.272431415,0.344417696,1.322452927,1.394459882,65,13,219.7556649
4852,4853,Plot530,2020,6182020,30.384,40.991,25.907,33.03847346,0.185799108,0.148609457,0.233284948,0.632016784,25.691,0.015898111,-0.048531075,25.67510189,0.290796735,0.361958507,1.34909821,1.422644636,41,10,224.9066936
4853,4854,Plot531,2020,6182020,32.207,42.687,27.296,34.66286406,0.178572168,0.139931103,0.220177318,0.639445264,25.871,0.023513064,-0.043767492,25.84748694,0.274487543,0.349112248,1.3253951,1.40046362,41,11,228.0231378
4854,4855,Plot532,2020,6182020,30.713,41.325,26.465,33.42374515,0.182166662,0.147311141,0.232857174,0.640411373,25.472,0.016986285,-0.043389541,25.45501372,0.288364606,0.355052327,1.34552144,1.413901601,41,12,235.7128375
4855,4856,Plot533,2020,6182020,29.888,41.165,26.093,33.00855656,0.190505455,0.15871251,0.250822954,0.633863719,26.349,0.006981245,-0.047709633,26.34201876,0.309625655,0.369657481,1.377308619,1.441017387,41,13,239.2185297
4856,4857,Plot534,2020,6182020,29.862,40.804,25.598,32.72085504,0.190766627,0.154841083,0.242788675,0.627340457,26.148,0.010417186,-0.051595612,26.13758281,0.30243115,0.370695899,1.36641886,1.438354144,41,14,238.8265636
4857,4858,Plot535,2020,6182020,29.49,40.45,25.232,32.36518924,0.193021781,0.156705748,0.245146283,0.623782447,26.178,0.008784096,-0.053851973,26.1692159,0.305899613,0.374790153,1.371651407,1.444759452,41,15,238.3171653
4858,4859,Plot536,2020,6182020,29.303,40.512,25.436,32.38764193,0.193609452,0.16055289,0.252574416,0.627863349,26.285,0.005377371,-0.051459827,26.27962263,0.313036564,0.375379652,1.382520561,1.449235178,41,16,236.9428442
4859,4860,Plot537,2020,6182020,28.449,39.798,25.126,31.75186231,0.195395394,0.166293024,0.263189629,0.631338258,26.021,0.000327718,-0.049496107,26.02067228,0.32363641,0.378072331,1.398924391,1.457999845,41,17,234.3920981
4860,4861,Plot538,2020,6182020,29.016,39.845,25.356,32.00249478,0.188852919,0.157258826,0.248913918,0.636365918,25.318,0.008251165,-0.046133925,25.30974884,0.306927237,0.366665791,1.373207885,1.436268722,41,18,232.3528818
4861,4862,Plot539,2020,6182020,30.146,41.25,26.199,33.14981859,0.188375527,0.15552692,0.245680023,0.635127273,26.155,0.00977919,-0.046840514,26.14522081,0.303707573,0.365972136,1.368340742,1.43380119,41,19,226.1717656
4862,4863,Plot54,2020,6182020,34.474,45.087,28.63,36.70136757,0.17660721,0.133394502,0.208379965,0.634994566,27.07,0.029361037,-0.04626078,27.04063896,0.262124733,0.34632664,1.307855195,1.391306716,65,14,221.5945347
4863,4864,Plot540,2020,6182020,29.541,40.601,26.116,32.67597149,0.186651956,0.157680135,0.251215191,0.643235388,25.545,0.007858048,-0.041955993,25.53714195,0.307709676,0.36238528,1.374394909,1.431967658,41,20,228.977104
4864,4865,Plot541,2020,6182020,37.802,48.516,31.68,39.94335931,0.165451554,0.124122431,0.196090633,0.65298046,27.55,0.037346396,-0.035288734,27.5126536,0.244478336,0.325574362,1.283424157,1.361197579,40,1,159.0678336
4865,4866,Plot542,2020,6182020,40.755,50.899,33.645,42.36218538,0.155495522,0.110677112,0.174869417,0.661014951,27.398,0.049146442,-0.030295533,27.34885356,0.218675574,0.307807641,1.248901975,1.331232936,40,2,147.6705595
4866,4867,Plot543,2020,6182020,38.373,49.611,31.345,40.48146685,0.174641885,0.127727769,0.19841452,0.631815525,29.504,0.034452648,-0.048001743,29.46954735,0.251354838,0.34345836,1.292862169,1.382957291,40,3,170.7220356
4867,4868,Plot544,2020,6182020,33.683,44.337,28.588,36.13672095,0.174918016,0.13655473,0.215528403,0.644788777,26.403,0.026444544,-0.04046413,26.37655546,0.268109961,0.342418222,1.316301992,1.390189893,40,4,156.1070597
4868,4869,Plot545,2020,6182020,35.336,46.009,29.26,37.51270264,0.175092904,0.131206589,0.204915043,0.635962529,27.422,0.031295149,-0.045612766,27.39070485,0.257972144,0.343693875,1.302043242,1.386476294,40,5,179.4922963
4869,4870,Plot546,2020,6182020,35.729,45.847,29.618,37.66401808,0.167771474,0.124031578,0.194734208,0.646018278,26.347,0.037534399,-0.039406803,26.3094656,0.244304812,0.330275346,1.283187327,1.365896999,40,6,194.2870354
4870,4871,Plot547,2020,6182020,34.025,44.06,27.998,35.97625249,0.173814297,0.128513799,0.200351389,0.635451657,26.097,0.033700027,-0.045839578,26.06329997,0.252851553,0.341631134,1.294930198,1.381789358,40,7,221.8124483
4871,4872,Plot548,2020,6182020,32.661,43.308,26.979,34.97708882,0.184443715,0.140149271,0.217330067,0.622956498,26.976,0.023481758,-0.05378832,26.95251824,0.274899026,0.360723285,1.32598512,1.413119401,40,8,227.962061
4872,4873,Plot549,2020,6182020,31.042,41.578,25.967,33.49935789,0.18654443,0.145083999,0.225837567,0.624537015,26.147,0.019077566,-0.052990759,26.12792243,0.284186061,0.363998465,1.33941112,1.421447083,40,9,227.8615422
4873,4874,Plot55,2020,6182020,34.784,45.451,28.942,37.02863496,0.175750834,0.132946968,0.2079621,0.636773668,27.176,0.029737033,-0.045176182,27.14626297,0.261275912,0.344693494,1.306663983,1.389166488,65,15,222.0986314
4874,4875,Plot550,2020,6182020,30.436,42.026,26.462,33.62921456,0.192649876,0.159945903,0.251956522,0.629657831,27.154,0.005907565,-0.050333589,27.14809243,0.31191225,0.373617176,1.380799054,1.446655744,40,10,229.9587645
4875,4876,Plot551,2020,6182020,31.037,41.726,26.803,33.77748389,0.181269994,0.146901585,0.232571802,0.642357283,25.612,0.017333226,-0.042201153,25.59466677,0.287596808,0.353359591,1.344395399,1.41168531,40,11,232.9777919
4876,4877,Plot552,2020,6182020,29.805,41.489,26.476,33.21974173,0.191707538,0.163884759,0.260698826,0.63814505,26.697,0.002434285,-0.045234735,26.69456572,0.319196471,0.371335157,1.392014763,1.448012397,40,12,235.7764058
4877,4878,Plot553,2020,6182020,29.483,40.841,25.677,32.64221653,0.193814764,0.161509584,0.254395592,0.628706447,26.522,0.004533286,-0.050970302,26.51746671,0.314807311,0.375646979,1.385238951,1.450486918,40,13,236.7464195
4878,4879,Plot554,2020,6182020,29.234,40.458,25.453,32.34878529,0.193424924,0.161051484,0.253712787,0.629121558,26.229,0.004935625,-0.050699459,26.22406438,0.313959615,0.374959354,1.383936512,1.449258555,40,14,242.0677808
4879,4880,Plot555,2020,6182020,29.117,40.662,25.309,32.36120833,0.198143646,0.165450924,0.259613222,0.622423885,26.898,0.001070587,-0.054995373,26.89692941,0.322085087,0.3834114,1.396503761,1.463229222,40,15,244.8071874
4880,4881,Plot556,2020,6182020,29.671,40.776,24.931,32.47873755,0.197937629,0.157636237,0.243980139,0.611413577,26.95,0.008003942,-0.061571851,26.94199606,0.307628166,0.384178605,1.374271174,1.456279495,40,16,238.0296974
4881,4882,Plot557,2020,6182020,29.172,40.485,25.546,32.36582006,0.193473262,0.162410095,0.256466641,0.630999135,26.252,0.003737277,-0.049584572,26.24826272,0.316472581,0.374877797,1.387803373,1.450518114,40,17,238.5019621
4882,4883,Plot558,2020,6182020,29.611,41.002,25.571,32.72028609,0.195515577,0.161315905,0.252897296,0.623652505,26.822,0.004713882,-0.054090077,26.81728612,0.314448961,0.378937521,1.384688123,1.454004841,40,18,221.1249245
4883,4884,Plot559,2020,6182020,29.664,41.152,26.431,33.02543344,0.189372756,0.162223226,0.25882618,0.642277411,26.209,0.003882896,-0.042660442,26.2051171,0.316127133,0.367073501,1.387270766,1.441617022,40,19,216.7602322
4884,4885,Plot56,2020,6182020,34.985,45.286,29.308,37.1202141,0.16968973,0.12832779,0.202127033,0.647175728,26.279,0.033701713,-0.038828608,26.24529829,0.252497446,0.333363899,1.294440474,1.373056317,65,16,225.5660016
4885,4886,Plot560,2020,6182020,30.871,42.577,27.568,34.28223152,0.186046674,0.159378063,0.255143854,0.647485732,26.715,0.006359389,-0.039417518,26.70864061,0.310859861,0.361036936,1.379190826,1.432154232,40,20,221.6451921
4886,4887,Plot561,2020,6182020,34.809,46.094,30.168,37.62282792,0.173136513,0.139488029,0.222430275,0.654488654,27.211,0.023755976,-0.034741742,27.18724402,0.273651642,0.338461469,1.324197765,1.388823782,39,1,165.8756362
4887,4888,Plot562,2020,6182020,37.63,48.348,31.63,39.80788408,0.165320928,0.124659797,0.197210569,0.654215273,27.436,0.036851235,-0.034572478,27.39914877,0.245504438,0.325217773,1.284825937,1.361332331,39,2,161.962786
4888,4889,Plot563,2020,6182020,35.97,47.063,29.795,38.28188821,0.177377088,0.133597485,0.208366205,0.633087563,28.361,0.029203744,-0.047417308,28.33179626,0.262509623,0.347831099,1.308395885,1.393084906,39,3,164.1016315
4889,4890,Plot564,2020,6182020,31.285,41.819,26.788,33.88793753,0.180402368,0.144096082,0.227437603,0.640570076,25.565,0.019821407,-0.043204661,25.54517859,0.282329955,0.352069747,1.336710884,1.407603405,39,4,173.9216785
4890,4891,Plot565,2020,6182020,30.413,41.331,25.92,33.19160803,0.18942408,0.152179973,0.238259427,0.627132177,26.329,0.012770315,-0.051636222,26.31622969,0.297470894,0.36848619,1.358991221,1.43329284,39,5,180.8645754
4891,4892,Plot566,2020,6182020,32.393,42.775,27.179,34.72609545,0.179008007,0.138117284,0.216341245,0.635394506,25.978,0.025161461,-0.04616061,25.95283854,0.271063654,0.35027777,1.320501343,1.39997197,39,6,205.5110625
4892,4893,Plot567,2020,6182020,32.258,42.664,27.092,34.61585342,0.179557362,0.138891113,0.217562199,0.635008438,25.978,0.024478993,-0.046417158,25.95352101,0.272525017,0.351236174,1.322586645,1.401729859,39,7,218.7266557
4893,4894,Plot568,2020,6182020,31.393,41.504,25.785,33.53092448,0.184255204,0.138702553,0.214616234,0.62126542,25.83,0.024788715,-0.054771894,25.80521128,0.27216901,0.360622153,1.32207817,1.411618064,39,8,224.7971156
4894,4895,Plot569,2020,6182020,30.099,40.749,25.437,32.72853888,0.189456631,0.150321816,0.234524675,0.624236178,25.962,0.014432155,-0.053354105,25.94756785,0.294000212,0.368842719,1.353832353,1.431866688,39,9,226.1887206
4895,4896,Plot57,2020,6182020,34.179,44.435,28.633,36.3433715,0.171793621,0.130460223,0.205197975,0.644379431,26.058,0.031847977,-0.040549386,26.02615202,0.256553932,0.337210505,1.300067293,1.379021491,65,17,225.632142
4896,4897,Plot570,2020,6182020,29.825,40.593,25.621,32.62799368,0.18838925,0.152915448,0.240373239,0.631167935,25.74,0.012099251,-0.049184186,25.72790075,0.298843009,0.366363204,1.361039396,1.431671876,39,10,226.7275551
4897,4898,Plot571,2020,6182020,29.864,40.145,25.147,32.33084765,0.186835278,0.146852548,0.229169453,0.626404284,25.279,0.017493379,-0.051906343,25.26150662,0.28750486,0.364271141,1.344260648,1.423461951,39,11,229.6686331
4898,4899,Plot572,2020,6182020,29.403,40.389,25.652,32.42341147,0.189372244,0.157410591,0.248889896,0.635123425,25.723,0.00812204,-0.046898705,25.71487796,0.307209126,0.367645897,1.373635343,1.437502154,39,12,232.016601
4899,4900,Plot573,2020,6182020,29.607,40.534,25.723,32.56405142,0.188697781,0.155786202,0.246003872,0.634603049,25.738,0.009553117,-0.047168906,25.72844688,0.304189915,0.366559686,1.369068126,1.434703961,39,13,235.016444
4900,4901,Plot574,2020,6182020,29.25,40.248,25.664,32.32184452,0.188922532,0.158249158,0.250901127,0.637646591,25.582,0.007376894,-0.045379458,25.57462311,0.308765954,0.366674774,1.376,1.437253389,39,14,239.8754249
4901,4902,Plot575,2020,6182020,30.436,41.178,26.19,33.20589245,0.185131888,0.149998604,0.236482917,0.636019234,25.73,0.014645618,-0.046133082,25.71535438,0.293395922,0.360449342,1.352937311,1.422350453,39,15,242.1481985
4902,4903,Plot576,2020,6182020,31.108,41.605,26.083,33.5609226,0.185319193,0.144362081,0.225112588,0.626919841,26.019,0.019699178,-0.051508158,25.99930082,0.282829872,0.361704831,1.337437315,1.418249963,39,16,242.3559962
4903,4904,Plot577,2020,6182020,30.906,41.914,26.862,33.83061373,0.184044747,0.151167262,0.239523043,0.640883714,26.06,0.013587207,-0.043209406,26.04641279,0.295580064,0.358172963,1.356176794,1.421011172,39,17,236.2571571
4904,4905,Plot578,2020,6182020,30.847,42.104,26.897,33.90050557,0.186429216,0.154309057,0.244430451,0.638822915,26.464,0.010834468,-0.044549716,26.45316553,0.30144043,0.362373608,1.364930139,1.428653636,39,18,231.7266396
4905,4906,Plot579,2020,6182020,28.447,39.964,25.975,32.04712015,0.189847413,0.168350119,0.271396927,0.649959964,25.506,-0.0014642,-0.038130655,25.5074642,0.327420562,0.367379568,1.404858157,1.448036879,39,19,220.9358233
4906,4907,Plot58,2020,6182020,33.844,44.373,28.269,36.11793565,0.176542334,0.13461268,0.210799231,0.637076601,26.633,0.028253479,-0.045042541,26.60474652,0.26443367,0.345977845,1.311103888,1.392092612,65,18,222.3737986
4907,4908,Plot580,2020,6182020,29.462,40.556,25.614,32.50064397,0.191176903,0.158444971,0.249842357,0.631571161,26.036,0.007223524,-0.049109085,26.02877648,0.30912931,0.370983905,1.376552848,1.442229034,39,20,221.8892646
4908,4909,Plot581,2020,6182020,31.845,41.617,27.43,34.14910255,0.168122715,0.133021154,0.212287105,0.659105654,23.959,0.029397772,-0.031865757,23.92960223,0.261416638,0.329484524,1.30686136,1.373450655,38,1,167.6696243
4909,4910,Plot582,2020,6182020,35.724,44.854,29.164,37.14217902,0.160547492,0.113306362,0.177578092,0.650198422,24.82,0.047015728,-0.036671466,24.77298427,0.223740271,0.317652398,1.255570485,1.343330032,38,2,150.2373365
4910,4911,Plot583,2020,6182020,31.922,42.214,27.392,34.40618909,0.17471581,0.138825942,0.220177991,0.648884256,25.114,0.024395241,-0.038070286,25.08960476,0.272401977,0.341667064,1.322410877,1.391552857,38,3,169.1209445
4911,4912,Plot584,2020,6182020,28.83,38.787,25.32,31.49974957,0.177826364,0.147255868,0.235406766,0.65279604,23.424,0.016946964,-0.035927564,23.40705304,0.288261,0.346604616,1.345369407,1.404806154,38,4,153.227975
4912,4913,Plot585,2020,6182020,28.405,38.557,24.959,31.17925568,0.182023023,0.151608375,0.241697022,0.647327334,23.75,0.013163477,-0.039320721,23.73683652,0.296403877,0.354199726,1.357401866,1.417138369,38,5,172.2867187
4913,4914,Plot586,2020,6182020,31.336,40.668,26.319,33.30926238,0.170377938,0.129603911,0.204268359,0.647167306,23.681,0.032570202,-0.038865779,23.6484298,0.254925789,0.334522667,1.297804442,1.375441287,38,6,189.6160371
4914,4915,Plot587,2020,6182020,32.551,41.437,26.538,34.06297117,0.167543656,0.120100557,0.187270811,0.640442117,23.785,0.041127668,-0.042613851,23.74387233,0.236785683,0.330581823,1.272987005,1.362573024,38,7,220.4808144
4915,4916,Plot588,2020,6182020,31.047,40.845,26,33.20758063,0.177623849,0.136287765,0.213501264,0.636552822,24.643,0.026772361,-0.045407183,24.61622764,0.267604941,0.347840636,1.315586047,1.395647283,38,8,227.1213457
4916,4917,Plot589,2020,6182020,29.485,39.426,25.317,31.96208791,0.179942239,0.144258536,0.228035968,0.642139705,24.05,0.019665068,-0.042261324,24.03033493,0.282635284,0.351142738,1.337154485,1.406768017,38,9,230.6824144
4917,4918,Plot59,2020,6182020,33.648,44.654,28.139,36.13848798,0.182143684,0.140558351,0.219404741,0.630156313,27.521,0.02304751,-0.049411411,27.49795249,0.275670379,0.356079422,1.327092249,1.408506194,65,19,219.8275789
4918,4919,Plot590,2020,6182020,29.032,39.084,25.134,31.63402196,0.181374401,0.147571789,0.233865339,0.643076451,24.002,0.016737802,-0.04178445,23.9852622,0.2888531,0.353469487,1.346238633,1.412449597,38,10,234.7847096
4919,4920,Plot591,2020,6182020,29.378,39.312,24.949,31.7854937,0.18275154,0.14462076,0.227109577,0.634640822,24.297,0.019406444,-0.046811692,24.27759356,0.283315921,0.356604173,1.33814419,1.412978708,38,11,235.7342347
4920,4921,Plot592,2020,6182020,28.444,38.603,24.375,31.05582806,0.187556239,0.151520575,0.238071804,0.631427609,24.387,0.013329396,-0.048981646,24.3736706,0.29623993,0.364948001,1.357157924,1.428751568,38,12,234.1271458
4921,4922,Plot593,2020,6182020,28.161,38.475,24.236,30.88015135,0.189822725,0.154781199,0.243254717,0.62991553,24.553,0.010458667,-0.050011004,24.54254133,0.30231966,0.368874833,1.366251198,1.436275888,38,13,236.9986113
4922,4923,Plot594,2020,6182020,28.879,39.208,25.113,31.63292944,0.184460153,0.151702968,0.240354633,0.640507039,24.424,0.013118026,-0.04345279,24.41088197,0.296580495,0.358906931,1.357664739,1.422329319,38,14,237.8085097
4923,4924,Plot595,2020,6182020,28.892,39.824,25.837,32.08451968,0.185440961,0.159089586,0.254949976,0.64877963,24.919,0.006607934,-0.038625956,24.91239207,0.310325003,0.359910944,1.378374637,1.43063749,38,15,239.9334015
4924,4925,Plot596,2020,6182020,28.609,39.926,25.504,31.95316559,0.192132273,0.165127307,0.262996444,0.638781746,25.739,0.00134625,-0.044879252,25.73765375,0.321488577,0.37200611,1.395574819,1.449999834,38,16,240.1416643
4925,4926,Plot597,2020,6182020,31.412,41.648,26.837,33.86982047,0.176954325,0.140104024,0.221448197,0.644376681,25.047,0.023312011,-0.040804028,25.02368799,0.274813692,0.345889968,1.325862728,1.397214173,38,17,241.5169898
4926,4927,Plot598,2020,6182020,32.035,42.268,27.264,34.42939996,0.17545799,0.137719877,0.21754289,0.645026971,25.237,0.025411797,-0.040351689,25.2115882,0.270312794,0.343303146,1.319431871,1.392222593,38,18,229.6132118
4927,4928,Plot599,2020,6182020,29.258,40.477,26.226,32.56900965,0.186678198,0.160880476,0.257854697,0.647923512,25.47,0.0050458,-0.039188837,25.4649542,0.313643077,0.362083545,1.38345068,1.434780184,38,19,225.7292682
4928,4929,Plot6,2020,6182020,35.094,45.25,29.865,37.28748477,0.164294123,0.126406452,0.201192575,0.66,25.541,0.035220354,-0.031204348,25.50577965,0.248836842,0.32286656,1.289394198,1.360564513,67,6,201.2008749
4929,4930,Plot60,2020,6182020,33.533,43.676,27.815,35.61708059,0.174875588,0.131370695,0.205348828,0.636848613,26.004,0.031137645,-0.045084933,25.97286236,0.25828386,0.343227121,1.302478156,1.386142349,65,20,221.6428849
4930,4931,Plot600,2020,6182020,29.676,40.241,25.874,32.50367637,0.183280405,0.151107742,0.239879209,0.642976069,24.932,0.013627585,-0.041939222,24.91837241,0.295468881,0.356698311,1.356011592,1.4193543,38,20,231.5381433
4931,4932,Plot601,2020,6182020,29.6,38.953,24.527,31.59678221,0.180098915,0.136434583,0.212442648,0.629656252,23.779,0.026718951,-0.049583154,23.75228105,0.267882693,0.352750198,1.31597973,1.400998738,37,1,166.9871403
4932,4933,Plot602,2020,6182020,33.989,43.509,27.434,35.59451998,0.172425408,0.12284188,0.1901566,0.630536211,25.595,0.038840392,-0.048616247,25.55615961,0.242031474,0.339969269,1.280090618,1.374757557,37,2,158.0516479
4933,4934,Plot603,2020,6182020,28.721,39.464,25.139,31.6979098,0.188782119,0.157556647,0.249570227,0.637010947,25.068,0.007987227,-0.045748146,25.06001277,0.307480372,0.366491661,1.374046865,1.436369301,37,3,162.8936525
4934,4935,Plot604,2020,6182020,26.787,37.678,24.464,30.19747423,0.190392316,0.168944388,0.272268193,0.649291364,24.105,-0.001981356,-0.038552103,24.10698136,0.328512311,0.368353425,1.406577818,1.449715676,37,4,164.4672811
4935,4936,Plot605,2020,6182020,27.794,37.571,23.923,30.31169415,0.184653828,0.149575461,0.235920081,0.636741104,23.425,0.015014336,-0.045681391,23.40998566,0.292604534,0.359578932,1.351766568,1.420992527,37,5,175.4883439
4936,4937,Plot606,2020,6182020,29.265,38.561,24.66,31.36615238,0.177012827,0.137056586,0.215354677,0.639506237,23.197,0.026057998,-0.04364985,23.170942,0.26905903,0.346494134,1.317649069,1.39495477,37,6,195.9874382
4937,4938,Plot607,2020,6182020,29.654,39.657,25.565,32.17455822,0.179101038,0.144320526,0.228660906,0.644652899,24.095,0.01958978,-0.040747924,24.07541022,0.282751781,0.349484887,1.337323801,1.405058016,37,7,225.0743032
4938,4939,Plot608,2020,6182020,28.554,38.641,24.431,31.11983054,0.186516923,0.150115336,0.23587597,0.632255894,24.297,0.014565735,-0.048431668,24.28243427,0.293614189,0.36313203,1.353260489,1.425391169,37,8,228.1786138
4939,4940,Plot609,2020,6182020,28.506,38.139,24.064,30.80179352,0.183999752,0.144541976,0.22622766,0.63095519,23.708,0.019506333,-0.049051362,23.68849367,0.2831679,0.359073287,1.337928857,1.415569898,37,9,233.8497471
4940,4941,Plot61,2020,6182020,33.941,43.466,29.006,35.97514268,0.16002909,0.123050887,0.196793455,0.667326186,23.985,0.038072416,-0.026853862,23.94692758,0.242431,0.31484619,1.280634041,1.349422333,64,1,183.5900375
4941,4942,Plot610,2020,6182020,27.052,37.053,23.908,29.86819924,0.185070283,0.156009672,0.248799662,0.645237902,23.146,0.009314533,-0.040696261,23.13668547,0.304605544,0.359544158,1.369695401,1.427221862,37,10,241.6107403
4942,4943,Plot611,2020,6182020,27.515,37.719,24.523,30.44763655,0.183563965,0.156421498,0.250644789,0.650149792,23.4,0.008935236,-0.03773299,23.39106476,0.305371268,0.356606501,1.370852262,1.424424038,37,11,242.5915722
4943,4944,Plot612,2020,6182020,27.1,36.966,23.815,29.82196831,0.184361659,0.15399744,0.245111923,0.644240654,23.017,0.011083169,-0.041248962,23.00591683,0.300859924,0.358421798,1.364059041,1.42403511,37,12,241.055802
