OID_,FID,X,Y,Extract_GALa2_dry_mass
463,462,-93.538740410000003,44.065569369999992,8655.711181640999712
464,463,-93.538740410000003,44.065530769999995,9552.425537109000288
465,464,-93.538740410000003,44.065492169999999,10199.701416015999712
466,465,-93.538740410000003,44.065453569999981,11414.097412109000288
467,466,-93.538740410000003,44.065414969999992,12425.874023438000222
468,467,-93.538740410000003,44.065376369999996,12776.641845702999490
469,468,-93.538740410000003,44.065337769999999,12908.989990234000288
470,469,-93.538740410000003,44.065299169999989,13054.671142577999490
471,470,-93.538740410000003,44.065260569999992,13291.749511718999202
472,471,-93.538740410000003,44.065221970000003,13554.062744140999712
473,472,-93.538740410000003,44.065183370000000,13658.743164061999778
474,473,-93.538740410000003,44.065144769999989,13675.353271484000288
475,474,-93.538740410000003,44.065106169999993,13612.099853515999712
476,475,-93.538740410000003,44.065067569999997,13468.188476561999778
477,476,-93.538740410000003,44.065028970000000,13339.345703125000000
478,477,-93.538740410000003,44.064990369999990,13397.623779297000510
479,478,-93.538740410000003,44.064951769999986,13367.820068359000288
480,479,-93.538740410000003,44.064913169999997,13102.128173827999490
481,480,-93.538701809999992,44.065646569999991,8208.420654297000510
482,481,-93.538701809999992,44.065607969999988,7907.334960938000222
483,482,-93.538701809999992,44.065569369999992,7857.901367188000222
484,483,-93.538701809999992,44.065530769999995,8808.248046875000000
485,484,-93.538701809999992,44.065492169999999,9542.800781250000000
486,485,-93.538701809999992,44.065453569999981,10851.974609375000000
487,486,-93.538701809999992,44.065414969999992,12096.645996093999202
488,487,-93.538701809999992,44.065376369999996,12578.602050781000798
489,488,-93.538701809999992,44.065337769999999,12827.442871093999202
490,489,-93.538701809999992,44.065299169999989,13024.800292968999202
491,490,-93.538701809999992,44.065260569999992,13293.333496093999202
492,491,-93.538701809999992,44.065221970000003,13647.653320311999778
493,492,-93.538701809999992,44.065183370000000,13753.620117188000222
494,493,-93.538701809999992,44.065144769999989,13702.737792968999202
495,494,-93.538701809999992,44.065106169999993,13539.886230468999202
496,495,-93.538701809999992,44.065067569999997,13371.747070311999778
497,496,-93.538701809999992,44.065028970000000,13270.664550781000798
498,497,-93.538701809999992,44.064990369999990,13437.673828125000000
499,498,-93.538701809999992,44.064951769999986,13530.169921875000000
500,499,-93.538701809999992,44.064913169999997,13251.875000000000000
501,500,-93.538663210000024,44.065646569999991,8214.709716797000510
502,501,-93.538663210000024,44.065607969999988,7746.594360351999967
503,502,-93.538663210000024,44.065569369999992,8050.373901367000144
504,503,-93.538663210000024,44.065530769999995,8848.946533202999490
505,504,-93.538663210000024,44.065492169999999,9478.495849609000288
506,505,-93.538663210000024,44.065453569999981,10562.112304688000222
507,506,-93.538663210000024,44.065414969999992,11821.653076172000510
508,507,-93.538663210000024,44.065376369999996,12292.934570311999778
509,508,-93.538663210000024,44.065337769999999,12571.906982422000510
510,509,-93.538663210000024,44.065299169999989,12764.260986327999490
511,510,-93.538663210000024,44.065260569999992,13047.467529297000510
512,511,-93.538663210000024,44.065221970000003,13402.578369140999712
513,512,-93.538663210000024,44.065183370000000,13516.979980468999202
514,513,-93.538663210000024,44.065144769999989,13453.469970702999490
515,514,-93.538663210000024,44.065106169999993,13350.595214843999202
516,515,-93.538663210000024,44.065067569999997,13287.117187500000000
517,516,-93.538663210000024,44.065028970000000,13271.873779297000510
518,517,-93.538663210000024,44.064990369999990,13377.188476561999778
519,518,-93.538663210000024,44.064951769999986,13448.120605468999202
520,519,-93.538663210000024,44.064913169999997,13249.063232422000510
521,520,-93.538624609999985,44.065646569999991,8490.887207031000798
522,521,-93.538624609999985,44.065607969999988,8097.850341796999601
523,522,-93.538624609999985,44.065569369999992,8259.250488281000798
524,523,-93.538624609999985,44.065530769999995,9038.898925781000798
525,524,-93.538624609999985,44.065492169999999,9645.210937500000000
526,525,-93.538624609999985,44.065453569999981,10853.449951172000510
527,526,-93.538624609999985,44.065414969999992,12026.969726561999778
528,527,-93.538624609999985,44.065376369999996,12405.364013672000510
529,528,-93.538624609999985,44.065337769999999,12538.735351561999778
530,529,-93.538624609999985,44.065299169999989,12674.309326172000510
531,530,-93.538624609999985,44.065260569999992,12915.560302734000288
532,531,-93.538624609999985,44.065221970000003,13257.874267577999490
533,532,-93.538624609999985,44.065183370000000,13405.090820311999778
534,533,-93.538624609999985,44.065144769999989,13380.504638672000510
535,534,-93.538624609999985,44.065106169999993,13330.013916015999712
536,535,-93.538624609999985,44.065067569999997,13271.691406250000000
537,536,-93.538624609999985,44.065028970000000,13136.817138672000510
538,537,-93.538624609999985,44.064990369999990,13029.325683593999202
539,538,-93.538624609999985,44.064951769999986,12932.559326172000510
540,539,-93.538624609999985,44.064913169999997,12952.935791015999712
541,540,-93.538586009999975,44.065646569999991,8859.831054688000222
542,541,-93.538586009999975,44.065607969999988,8748.381347656000798
543,542,-93.538586009999975,44.065569369999992,8808.064208984000288
544,543,-93.538586009999975,44.065530769999995,9348.015136718999202
545,544,-93.538586009999975,44.065492169999999,9798.131103515999712
546,545,-93.538586009999975,44.065453569999981,11268.733154297000510
547,546,-93.538586009999975,44.065414969999992,12451.529541015999712
548,547,-93.538586009999975,44.065376369999996,12700.824707031000798
549,548,-93.538586009999975,44.065337769999999,12769.700439452999490
550,549,-93.538586009999975,44.065299169999989,12838.447265625000000
551,550,-93.538586009999975,44.065260569999992,13029.079101561999778
552,551,-93.538586009999975,44.065221970000003,13245.584228515999712
553,552,-93.538586009999975,44.065183370000000,13369.228027343999202
554,553,-93.538586009999975,44.065144769999989,13481.910888672000510
555,554,-93.538586009999975,44.065106169999993,13532.885742188000222
556,555,-93.538586009999975,44.065067569999997,13349.098388672000510
557,556,-93.538586009999975,44.065028970000000,13084.880371093999202
558,557,-93.538586009999975,44.064990369999990,12692.039794922000510
559,558,-93.538586009999975,44.064951769999986,12378.959716797000510
560,559,-93.538586009999975,44.064913169999997,12499.133544922000510
561,560,-93.538547410000007,44.065646569999991,9098.013671875000000
562,561,-93.538547410000007,44.065607969999988,9105.337158202999490
563,562,-93.538547410000007,44.065569369999992,9394.641601561999778
564,563,-93.538547410000007,44.065530769999995,9635.807128906000798
565,564,-93.538547410000007,44.065492169999999,9946.219482422000510
566,565,-93.538547410000007,44.065453569999981,11204.614501952999490
567,566,-93.538547410000007,44.065414969999992,12326.744873047000510
568,567,-93.538547410000007,44.065376369999996,12607.264404297000510
569,568,-93.538547410000007,44.065337769999999,12726.663818359000288
570,569,-93.538547410000007,44.065299169999989,12829.099609375000000
571,570,-93.538547410000007,44.065260569999992,12975.982666015999712
572,571,-93.538547410000007,44.065221970000003,13048.473144531000798
573,572,-93.538547410000007,44.065183370000000,13122.269042968999202
574,573,-93.538547410000007,44.065144769999989,13317.048095702999490
575,574,-93.538547410000007,44.065106169999993,13531.982421875000000
576,575,-93.538547410000007,44.065067569999997,13508.845947265999712
577,576,-93.538547410000007,44.065028970000000,13314.993652343999202
578,577,-93.538547410000007,44.064990369999990,12843.130615234000288
579,578,-93.538547410000007,44.064951769999986,12467.716552734000288
580,579,-93.538547410000007,44.064913169999997,12584.071533202999490
581,580,-93.538508809999996,44.065646569999991,9168.861572265999712
582,581,-93.538508809999996,44.065607969999988,9150.617675781000798
583,582,-93.538508809999996,44.065569369999992,9273.220703125000000
584,583,-93.538508809999996,44.065530769999995,9648.310302734000288
585,584,-93.538508809999996,44.065492169999999,9995.122558593999202
586,585,-93.538508809999996,44.065453569999981,11123.343994140999712
587,586,-93.538508809999996,44.065414969999992,12273.401367188000222
588,587,-93.538508809999996,44.065376369999996,12693.421630859000288
589,588,-93.538508809999996,44.065337769999999,12962.707275390999712
590,589,-93.538508809999996,44.065299169999989,13106.881347656000798
591,590,-93.538508809999996,44.065260569999992,13150.476806640999712
592,591,-93.538508809999996,44.065221970000003,13185.505859375000000
593,592,-93.538508809999996,44.065183370000000,13236.710449218999202
594,593,-93.538508809999996,44.065144769999989,13328.381835938000222
595,594,-93.538508809999996,44.065106169999993,13415.502685547000510
596,595,-93.538508809999996,44.065067569999997,13421.692382811999778
597,596,-93.538508809999996,44.065028970000000,13317.387207031000798
598,597,-93.538508809999996,44.064990369999990,13009.585449218999202
599,598,-93.538508809999996,44.064951769999986,12785.926025390999712
600,599,-93.538508809999996,44.064913169999997,12924.977783202999490
601,600,-93.538470209999986,44.065646569999991,9212.293457031000798
602,601,-93.538470209999986,44.065607969999988,9142.281738281000798
603,602,-93.538470209999986,44.065569369999992,9035.600830077999490
604,603,-93.538470209999986,44.065530769999995,9483.350830077999490
605,604,-93.538470209999986,44.065492169999999,9974.684814452999490
606,605,-93.538470209999986,44.065453569999981,11335.901855468999202
607,606,-93.538470209999986,44.065414969999992,12474.117919922000510
608,607,-93.538470209999986,44.065376369999996,12857.223876952999490
609,608,-93.538470209999986,44.065337769999999,13176.401123047000510
610,609,-93.538470209999986,44.065299169999989,13406.169433593999202
611,610,-93.538470209999986,44.065260569999992,13460.208496093999202
612,611,-93.538470209999986,44.065221970000003,13447.370849609000288
613,612,-93.538470209999986,44.065183370000000,13437.245117188000222
614,613,-93.538470209999986,44.065144769999989,13400.666748047000510
615,614,-93.538470209999986,44.065106169999993,13243.657470702999490
616,615,-93.538470209999986,44.065067569999997,13104.428710938000222
617,616,-93.538470209999986,44.065028970000000,13157.848144531000798
618,617,-93.538470209999986,44.064990369999990,13095.247314452999490
619,618,-93.538470209999986,44.064951769999986,13017.424560547000510
620,619,-93.538470209999986,44.064913169999997,13067.196044922000510
621,620,-93.538431610000004,44.065646569999991,9355.834472656000798
622,621,-93.538431610000004,44.065607969999988,9290.932861327999490
623,622,-93.538431610000004,44.065569369999992,9140.033691406000798
624,623,-93.538431610000004,44.065530769999995,9591.072265625000000
625,624,-93.538431610000004,44.065492169999999,10075.285644531000798
626,625,-93.538431610000004,44.065453569999981,11619.688964843999202
627,626,-93.538431610000004,44.065414969999992,12813.731933593999202
628,627,-93.538431610000004,44.065376369999996,12945.702392577999490
629,628,-93.538431610000004,44.065337769999999,13110.676025390999712
630,629,-93.538431610000004,44.065299169999989,13333.985351561999778
631,630,-93.538431610000004,44.065260569999992,13412.279296875000000
632,631,-93.538431610000004,44.065221970000003,13353.283935547000510
633,632,-93.538431610000004,44.065183370000000,13282.940917968999202
634,633,-93.538431610000004,44.065144769999989,13201.594238281000798
635,634,-93.538431610000004,44.065106169999993,13045.051757811999778
636,635,-93.538431610000004,44.065067569999997,12973.238281250000000
637,636,-93.538431610000004,44.065028970000000,13067.790771484000288
638,637,-93.538431610000004,44.064990369999990,13233.419433593999202
639,638,-93.538431610000004,44.064951769999986,13193.898925781000798
640,639,-93.538431610000004,44.064913169999997,12944.591308593999202
641,640,-93.538393009999993,44.065646569999991,9578.176025390999712
642,641,-93.538393009999993,44.065607969999988,9532.922119140999712
643,642,-93.538393009999993,44.065569369999992,9258.608398438000222
644,643,-93.538393009999993,44.065530769999995,9625.455810547000510
645,644,-93.538393009999993,44.065492169999999,10144.595214843999202
646,645,-93.538393009999993,44.065453569999981,11947.750488281000798
647,646,-93.538393009999993,44.065414969999992,13132.880859375000000
648,647,-93.538393009999993,44.065376369999996,13353.083984375000000
649,648,-93.538393009999993,44.065337769999999,13248.061523438000222
650,649,-93.538393009999993,44.065299169999989,13215.048828125000000
651,650,-93.538393009999993,44.065260569999992,13178.258056640999712
652,651,-93.538393009999993,44.065221970000003,13044.990478515999712
653,652,-93.538393009999993,44.065183370000000,12968.424804688000222
654,653,-93.538393009999993,44.065144769999989,12986.846435547000510
655,654,-93.538393009999993,44.065106169999993,13074.308105468999202
656,655,-93.538393009999993,44.065067569999997,13113.293212890999712
657,656,-93.538393009999993,44.065028970000000,13120.530273438000222
658,657,-93.538393009999993,44.064990369999990,13182.789062500000000
659,658,-93.538393009999993,44.064951769999986,13165.469238281000798
660,659,-93.538393009999993,44.064913169999997,12869.886230468999202
661,660,-93.538354409999982,44.065646569999991,9723.593505859000288
662,661,-93.538354409999982,44.065607969999988,9596.961425781000798
663,662,-93.538354409999982,44.065569369999992,9421.473144531000798
664,663,-93.538354409999982,44.065530769999995,9958.869873047000510
665,664,-93.538354409999982,44.065492169999999,10392.171630859000288
666,665,-93.538354409999982,44.065453569999981,11900.992919922000510
667,666,-93.538354409999982,44.065414969999992,13073.592285156000798
668,667,-93.538354409999982,44.065376369999996,13326.174804688000222
669,668,-93.538354409999982,44.065337769999999,13209.697265625000000
670,669,-93.538354409999982,44.065299169999989,13074.683837890999712
671,670,-93.538354409999982,44.065260569999992,13019.460693359000288
672,671,-93.538354409999982,44.065221970000003,12927.001708984000288
673,672,-93.538354409999982,44.065183370000000,12881.765625000000000
674,673,-93.538354409999982,44.065144769999989,12979.877197265999712
675,674,-93.538354409999982,44.065106169999993,13173.542968750000000
676,675,-93.538354409999982,44.065067569999997,13209.629638672000510
677,676,-93.538354409999982,44.065028970000000,13035.282226561999778
678,677,-93.538354409999982,44.064990369999990,12896.498779297000510
679,678,-93.538354409999982,44.064951769999986,12850.093017577999490
680,679,-93.538354409999982,44.064913169999997,12753.967285156000798
681,680,-93.538315810000000,44.065646569999991,9818.399414061999778
682,681,-93.538315810000000,44.065607969999988,9682.971923827999490
683,682,-93.538315810000000,44.065569369999992,9688.787597656000798
684,683,-93.538315810000000,44.065530769999995,10397.092041015999712
685,684,-93.538315810000000,44.065492169999999,10504.232177734000288
686,685,-93.538315810000000,44.065453569999981,11636.808105468999202
687,686,-93.538315810000000,44.065414969999992,12616.024169922000510
688,687,-93.538315810000000,44.065376369999996,12875.341796875000000
689,688,-93.538315810000000,44.065337769999999,12891.642822265999712
690,689,-93.538315810000000,44.065299169999989,12963.922851561999778
691,690,-93.538315810000000,44.065260569999992,13115.016357422000510
692,691,-93.538315810000000,44.065221970000003,13114.131591797000510
693,692,-93.538315810000000,44.065183370000000,13056.698730468999202
694,693,-93.538315810000000,44.065144769999989,13117.096191406000798
695,694,-93.538315810000000,44.065106169999993,13231.278320311999778
696,695,-93.538315810000000,44.065067569999997,13183.852050781000798
697,696,-93.538315810000000,44.065028970000000,12869.901123047000510
698,697,-93.538315810000000,44.064990369999990,12618.957763672000510
699,698,-93.538315810000000,44.064951769999986,12577.697265625000000
700,699,-93.538315810000000,44.064913169999997,12720.466552734000288
701,700,-93.538277210000004,44.065646569999991,9994.404296875000000
702,701,-93.538277210000004,44.065607969999988,10041.839599609000288
703,702,-93.538277210000004,44.065569369999992,10076.777343750000000
704,703,-93.538277210000004,44.065530769999995,10189.226074218999202
705,704,-93.538277210000004,44.065492169999999,10213.908691406000798
706,705,-93.538277210000004,44.065453569999981,11327.308349609000288
707,706,-93.538277210000004,44.065414969999992,12439.519287109000288
708,707,-93.538277210000004,44.065376369999996,12781.202392577999490
709,708,-93.538277210000004,44.065337769999999,12926.321044922000510
710,709,-93.538277210000004,44.065299169999989,13145.095947265999712
711,710,-93.538277210000004,44.065260569999992,13394.172119140999712
712,711,-93.538277210000004,44.065221970000003,13385.905273438000222
713,712,-93.538277210000004,44.065183370000000,13237.535156250000000
714,713,-93.538277210000004,44.065144769999989,13206.225097656000798
715,714,-93.538277210000004,44.065106169999993,13264.038818359000288
716,715,-93.538277210000004,44.065067569999997,13233.577636718999202
717,716,-93.538277210000004,44.065028970000000,12955.293701172000510
718,717,-93.538277210000004,44.064990369999990,12797.531982422000510
719,718,-93.538277210000004,44.064951769999986,12899.749267577999490
720,719,-93.538277210000004,44.064913169999997,13038.170898438000222
721,720,-93.538238610000008,44.065646569999991,10121.751464843999202
722,721,-93.538238610000008,44.065607969999988,10348.081787109000288
723,722,-93.538238610000008,44.065569369999992,10366.946289061999778
724,723,-93.538238610000008,44.065530769999995,10021.051757811999778
725,724,-93.538238610000008,44.065492169999999,10013.584716797000510
726,725,-93.538238610000008,44.065453569999981,11307.231933593999202
727,726,-93.538238610000008,44.065414969999992,12455.011718750000000
728,727,-93.538238610000008,44.065376369999996,12822.257080077999490
729,728,-93.538238610000008,44.065337769999999,12997.364257811999778
730,729,-93.538238610000008,44.065299169999989,13238.477783202999490
731,730,-93.538238610000008,44.065260569999992,13497.151123047000510
732,731,-93.538238610000008,44.065221970000003,13501.259033202999490
733,732,-93.538238610000008,44.065183370000000,13366.956054688000222
734,733,-93.538238610000008,44.065144769999989,13245.228271484000288
735,734,-93.538238610000008,44.065106169999993,13179.738281250000000
736,735,-93.538238610000008,44.065067569999997,13111.661865234000288
737,736,-93.538238610000008,44.065028970000000,12968.104248047000510
738,737,-93.538238610000008,44.064990369999990,12982.773437500000000
739,738,-93.538238610000008,44.064951769999986,13189.582763672000510
740,739,-93.538238610000008,44.064913169999997,13306.269775390999712
741,740,-93.538200009999997,44.065646569999991,10175.217285156000798
742,741,-93.538200009999997,44.065607969999988,10450.280273438000222
743,742,-93.538200009999997,44.065569369999992,10767.279296875000000
744,743,-93.538200009999997,44.065530769999995,10491.947753906000798
745,744,-93.538200009999997,44.065492169999999,10253.684570311999778
746,745,-93.538200009999997,44.065453569999981,11497.774902343999202
747,746,-93.538200009999997,44.065414969999992,12517.457519531000798
748,747,-93.538200009999997,44.065376369999996,12873.957519531000798
749,748,-93.538200009999997,44.065337769999999,12967.120117188000222
750,749,-93.538200009999997,44.065299169999989,13150.980468750000000
751,750,-93.538200009999997,44.065260569999992,13379.610839843999202
752,751,-93.538200009999997,44.065221970000003,13378.172363281000798
753,752,-93.538200009999997,44.065183370000000,13301.336914061999778
754,753,-93.538200009999997,44.065144769999989,13257.843750000000000
755,754,-93.538200009999997,44.065106169999993,13169.303222656000798
756,755,-93.538200009999997,44.065067569999997,13021.485839843999202
757,756,-93.538200009999997,44.065028970000000,12902.885253906000798
758,757,-93.538200009999997,44.064990369999990,12973.394042968999202
759,758,-93.538200009999997,44.064951769999986,13152.631347656000798
760,759,-93.538200009999997,44.064913169999997,13343.607421875000000
761,760,-93.538161409999987,44.065646569999991,10124.992919922000510
762,761,-93.538161409999987,44.065607969999988,10519.237792968999202
763,762,-93.538161409999987,44.065569369999992,11166.108642577999490
764,763,-93.538161409999987,44.065530769999995,11156.602783202999490
765,764,-93.538161409999987,44.065492169999999,10822.551513672000510
766,765,-93.538161409999987,44.065453569999981,11741.391601561999778
767,766,-93.538161409999987,44.065414969999992,12732.122314452999490
768,767,-93.538161409999987,44.065376369999996,12999.746337890999712
769,768,-93.538161409999987,44.065337769999999,12955.146484375000000
770,769,-93.538161409999987,44.065299169999989,12986.128173827999490
771,770,-93.538161409999987,44.065260569999992,13069.899414061999778
772,771,-93.538161409999987,44.065221970000003,12991.139648438000222
773,772,-93.538161409999987,44.065183370000000,13017.853515625000000
774,773,-93.538161409999987,44.065144769999989,13210.725830077999490
775,774,-93.538161409999987,44.065106169999993,13377.342285156000798
776,775,-93.538161409999987,44.065067569999997,13247.542724609000288
777,776,-93.538161409999987,44.065028970000000,13050.754882811999778
778,777,-93.538161409999987,44.064990369999990,12935.609619140999712
779,778,-93.538161409999987,44.064951769999986,12982.054687500000000
780,779,-93.538161409999987,44.064913169999997,13169.578125000000000
781,780,-93.538122809999990,44.065646569999991,10035.850097656000798
782,781,-93.538122809999990,44.065607969999988,10621.362792968999202
783,782,-93.538122809999990,44.065569369999992,11631.429931640999712
784,783,-93.538122809999990,44.065530769999995,11696.539062500000000
785,784,-93.538122809999990,44.065492169999999,11189.471679688000222
786,785,-93.538122809999990,44.065453569999981,11995.027099609000288
787,786,-93.538122809999990,44.065414969999992,12879.998535156000798
788,787,-93.538122809999990,44.065376369999996,13129.437255859000288
789,788,-93.538122809999990,44.065337769999999,12972.388671875000000
790,789,-93.538122809999990,44.065299169999989,12739.797607422000510
791,790,-93.538122809999990,44.065260569999992,12548.468261718999202
792,791,-93.538122809999990,44.065221970000003,12341.277099609000288
793,792,-93.538122809999990,44.065183370000000,12479.571289061999778
794,793,-93.538122809999990,44.065144769999989,12933.701660156000798
795,794,-93.538122809999990,44.065106169999993,13396.418457031000798
796,795,-93.538122809999990,44.065067569999997,13417.678955077999490
797,796,-93.538122809999990,44.065028970000000,13271.607910156000798
798,797,-93.538122809999990,44.064990369999990,13131.555175781000798
799,798,-93.538122809999990,44.064951769999986,13085.246093750000000
800,799,-93.538122809999990,44.064913169999997,13200.674072265999712
801,800,-93.538084209999980,44.065646569999991,9855.800781250000000
802,801,-93.538084209999980,44.065607969999988,10632.801269531000798
803,802,-93.538084209999980,44.065569369999992,11685.832519531000798
804,803,-93.538084209999980,44.065530769999995,11549.955810547000510
805,804,-93.538084209999980,44.065492169999999,11087.693359375000000
806,805,-93.538084209999980,44.065453569999981,11959.057128906000798
807,806,-93.538084209999980,44.065414969999992,12719.332031250000000
808,807,-93.538084209999980,44.065376369999996,12995.867675781000798
809,808,-93.538084209999980,44.065337769999999,12999.741455077999490
810,809,-93.538084209999980,44.065299169999989,12672.154785156000798
811,810,-93.538084209999980,44.065260569999992,12389.725097656000798
812,811,-93.538084209999980,44.065221970000003,12240.983398438000222
813,812,-93.538084209999980,44.065183370000000,12408.189941406000798
814,813,-93.538084209999980,44.065144769999989,12770.721679688000222
815,814,-93.538084209999980,44.065106169999993,13036.510742188000222
816,815,-93.538084209999980,44.065067569999997,13122.900634765999712
817,816,-93.538084209999980,44.065028970000000,13376.718994140999712
818,817,-93.538084209999980,44.064990369999990,13624.302246093999202
819,818,-93.538084209999980,44.064951769999986,13629.841796875000000
820,819,-93.538084209999980,44.064913169999997,13586.208740234000288
821,820,-93.538045609999983,44.065646569999991,9708.345214843999202
822,821,-93.538045609999983,44.065607969999988,10358.141845702999490
823,822,-93.538045609999983,44.065569369999992,10970.306396484000288
824,823,-93.538045609999983,44.065530769999995,11147.063964843999202
825,824,-93.538045609999983,44.065492169999999,11596.322265625000000
826,825,-93.538045609999983,44.065453569999981,12188.752685547000510
827,826,-93.538045609999983,44.065414969999992,12652.543457031000798
828,827,-93.538045609999983,44.065376369999996,12955.604003906000798
829,828,-93.538045609999983,44.065337769999999,13108.459472656000798
830,829,-93.538045609999983,44.065299169999989,13043.551757811999778
831,830,-93.538045609999983,44.065260569999992,13046.670654297000510
832,831,-93.538045609999983,44.065221970000003,13200.327392577999490
833,832,-93.538045609999983,44.065183370000000,13346.105468750000000
834,833,-93.538045609999983,44.065144769999989,13446.783447265999712
835,834,-93.538045609999983,44.065106169999993,13412.497802734000288
836,835,-93.538045609999983,44.065067569999997,13302.311523438000222
837,836,-93.538045609999983,44.065028970000000,13548.946777343999202
838,837,-93.538045609999983,44.064990369999990,13813.960693359000288
839,838,-93.538045609999983,44.064951769999986,13818.840820311999778
840,839,-93.538045609999983,44.064913169999997,13701.682617188000222
841,840,-93.538007010000001,44.065646569999991,9628.174560547000510
842,841,-93.538007010000001,44.065607969999988,9982.733154297000510
843,842,-93.538007010000001,44.065569369999992,10220.417480468999202
844,843,-93.538007010000001,44.065530769999995,10588.143066406000798
845,844,-93.538007010000001,44.065492169999999,11422.738037109000288
846,845,-93.538007010000001,44.065453569999981,12213.948242188000222
847,846,-93.538007010000001,44.065414969999992,12767.880126952999490
848,847,-93.538007010000001,44.065376369999996,13069.839355468999202
849,848,-93.538007010000001,44.065337769999999,13281.359863281000798
850,849,-93.538007010000001,44.065299169999989,13394.160888672000510
851,850,-93.538007010000001,44.065260569999992,13577.195800781000798
852,851,-93.538007010000001,44.065221970000003,13812.242187500000000
853,852,-93.538007010000001,44.065183370000000,13936.046386718999202
854,853,-93.538007010000001,44.065144769999989,13950.416015625000000
855,854,-93.538007010000001,44.065106169999993,13778.438720702999490
856,855,-93.538007010000001,44.065067569999997,13557.678955077999490
857,856,-93.538007010000001,44.065028970000000,13718.841064452999490
858,857,-93.538007010000001,44.064990369999990,13842.569335938000222
859,858,-93.538007010000001,44.064951769999986,13759.345947265999712
860,859,-93.538007010000001,44.064913169999997,13671.854492188000222
861,860,-93.537968409999991,44.065646569999991,9509.916503906000798
862,861,-93.537968409999991,44.065607969999988,9749.482666015999712
863,862,-93.537968409999991,44.065569369999992,9780.191650390999712
864,863,-93.537968409999991,44.065530769999995,9892.746093750000000
865,864,-93.537968409999991,44.065492169999999,10380.277343750000000
866,865,-93.537968409999991,44.065453569999981,11582.714599609000288
867,866,-93.537968409999991,44.065414969999992,12863.531005859000288
868,867,-93.537968409999991,44.065376369999996,13242.995361327999490
869,868,-93.537968409999991,44.065337769999999,13452.190429688000222
870,869,-93.537968409999991,44.065299169999989,13492.146972656000798
871,870,-93.537968409999991,44.065260569999992,13485.526123047000510
872,871,-93.537968409999991,44.065221970000003,13538.551025390999712
873,872,-93.537968409999991,44.065183370000000,13538.734375000000000
874,873,-93.537968409999991,44.065144769999989,13538.043945311999778
875,874,-93.537968409999991,44.065106169999993,13507.783203125000000
876,875,-93.537968409999991,44.065067569999997,13550.736328125000000
877,876,-93.537968409999991,44.065028970000000,13782.831054688000222
878,877,-93.537968409999991,44.064990369999990,13910.283691406000798
879,878,-93.537968409999991,44.064951769999986,13840.857666015999712
880,879,-93.537968409999991,44.064913169999997,13742.573486327999490
881,880,-93.537929810000009,44.065646569999991,9267.158447265999712
882,881,-93.537929810000009,44.065607969999988,9373.815429688000222
883,882,-93.537929810000009,44.065569369999992,9444.564697265999712
884,883,-93.537929810000009,44.065530769999995,9608.009277343999202
885,884,-93.537929810000009,44.065492169999999,9761.563720702999490
886,885,-93.537929810000009,44.065453569999981,11340.837158202999490
887,886,-93.537929810000009,44.065414969999992,12842.184082031000798
888,887,-93.537929810000009,44.065376369999996,13334.258300781000798
889,888,-93.537929810000009,44.065337769999999,13483.065429688000222
890,889,-93.537929810000009,44.065299169999989,13527.769775390999712
891,890,-93.537929810000009,44.065260569999992,13502.153564452999490
892,891,-93.537929810000009,44.065221970000003,13374.540039061999778
893,892,-93.537929810000009,44.065183370000000,13272.748535156000798
894,893,-93.537929810000009,44.065144769999989,13235.805908202999490
895,894,-93.537929810000009,44.065106169999993,13374.571533202999490
896,895,-93.537929810000009,44.065067569999997,13585.090332031000798
897,896,-93.537929810000009,44.065028970000000,13787.416503906000798
898,897,-93.537929810000009,44.064990369999990,13869.995361327999490
899,898,-93.537929810000009,44.064951769999986,13928.399658202999490
900,899,-93.537929810000009,44.064913169999997,13863.583496093999202
901,900,-93.537891209999998,44.065646569999991,8988.431152343999202
902,901,-93.537891209999998,44.065607969999988,8824.289306640999712
903,902,-93.537891209999998,44.065569369999992,9088.577392577999490
904,903,-93.537891209999998,44.065530769999995,9829.779785156000798
905,904,-93.537891209999998,44.065492169999999,10080.536132811999778
906,905,-93.537891209999998,44.065453569999981,11302.129394531000798
907,906,-93.537891209999998,44.065414969999992,12727.644042968999202
908,907,-93.537891209999998,44.065376369999996,13189.809082031000798
909,908,-93.537891209999998,44.065337769999999,13265.581542968999202
910,909,-93.537891209999998,44.065299169999989,13409.183349609000288
911,910,-93.537891209999998,44.065260569999992,13544.119140625000000
912,911,-93.537891209999998,44.065221970000003,13383.221679688000222
913,912,-93.537891209999998,44.065183370000000,13164.782714843999202
914,913,-93.537891209999998,44.065144769999989,13118.662353515999712
915,914,-93.537891209999998,44.065106169999993,13281.226562500000000
916,915,-93.537891209999998,44.065067569999997,13477.326416015999712
917,916,-93.537891209999998,44.065028970000000,13581.939208984000288
918,917,-93.537891209999998,44.064990369999990,13621.542724609000288
919,918,-93.537891209999998,44.064951769999986,13730.942382811999778
920,919,-93.537891209999998,44.064913169999997,13797.474365234000288
921,920,-93.537852609999987,44.065646569999991,8817.866699218999202
922,921,-93.537852609999987,44.065607969999988,8345.177001952999490
923,922,-93.537852609999987,44.065569369999992,8690.076416015999712
924,923,-93.537852609999987,44.065530769999995,10015.740722656000798
925,924,-93.537852609999987,44.065492169999999,10413.641113281000798
926,925,-93.537852609999987,44.065453569999981,11320.619384765999712
927,926,-93.537852609999987,44.065414969999992,12457.799804688000222
