,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
11006,10,2021,6302021,74.218,108.39,67.86,85.365260740733,0.208165904062331,0.187133093840357,0.297800397392547,0.626072515914752,74.702,-0.0179056805659805,-0.0534439529201335,74.719905680566,0.361603276730182,0.399882536044798,1.46042738958204,1.50463837733679,35,10,217.233468471367
11007,100,2021,6302021,78.8,113.7,72.672,90.2188996903273,0.200405413965667,0.181298701298701,0.291250792803018,0.639155672823219,75.928,-0.0127464438175977,-0.0450997842909508,75.9407464438176,0.35105838754296,0.386032076905011,1.44289340101523,1.48232089028742,32,4,221.070525409177
11008,1000,2021,6302021,52.207,79.147,45.413,60.6964002968875,0.237087459068281,0.20509462977907,0.31347086955004,0.573780433876205,60.674,-0.0342665769063231,-0.088075262916721,60.7082665769063,0.393631615202524,0.450876104722108,1.51602275556918,1.58806540753284,4,8,200.080613421024
11009,1001,2021,6302021,52.388,79.119,45.926,60.8646481437843,0.233574480027441,0.203266746256853,0.312347366822075,0.580467397211795,59.924,-0.0325520055457553,-0.0835391387171495,59.9565520055457,0.390403064592548,0.444719524414913,1.51025043903184,1.57792968102752,4,9,204.668282136515
11010,1002,2021,6302021,52.336,78.947,45.684,60.7143957695921,0.233961408910806,0.20269951174181,0.310879799997664,0.578666700444602,59.874,-0.0320771669294276,-0.0847016675425362,59.9060771669294,0.389399721286826,0.445490834397393,1.50846453683889,1.57831697383797,4,10,223.711902957072
11011,1003,2021,6302021,53.977,79.698,47.856,62.0630981850998,0.220354554815889,0.192414438002618,0.299712184947389,0.600466762026651,57.563,-0.0227520368421923,-0.0699582991334813,57.5857520368422,0.371089897484137,0.421789858319129,1.47651777608982,1.5368991542001,4,11,218.189791484024
11012,1004,2021,6302021,54.353,81.416,47.973,62.9397129375934,0.228188476304694,0.19933121699357,0.308248667365256,0.589233074579935,60.506,-0.0289634378639614,-0.0775750780986383,60.534963437864,0.383427725451865,0.435369262482825,1.49791179879675,1.56150620159876,4,12,245.023742221732
11013,1005,2021,6302021,53.527,80.062,47.092,61.89431863265,0.228213221447939,0.198631623861246,0.30677364532874,0.588194149534111,59.505,-0.0283604806260758,-0.0782218384888284,59.5333604806261,0.382184346996712,0.435494010901818,1.49573112634745,1.56090658302284,4,13,195.941874474014
11014,1006,2021,6302021,53.179,79.962,47.502,61.8556585635731,0.227328715872681,0.201162677161806,0.3127430259578,0.594057177159151,59.243,-0.0305099007434554,-0.0745071771394408,59.2735099007435,0.386677883642023,0.433609803447952,1.50363865435604,1.56124081351112,4,14,200.054120040392
11015,1007,2021,6302021,52.071,78.738,46.39,60.726418701693,0.230584089053165,0.203862119578928,0.315888603276514,0.589169143234525,59.015,-0.032949395876952,-0.0778333963509952,59.047949395877,0.391455443392546,0.439232821360671,1.51212767183269,1.57143197481494,4,15,211.959393187981
11016,1008,2021,6302021,53.988,81.206,48.019,62.7559902612226,0.228444249467701,0.201325502611063,0.312222540866074,0.591323301233899,60.405,-0.0306899619568481,-0.0763013541615497,60.4356899619569,0.386966495479332,0.435618136220524,1.50414907016374,1.56399476142891,4,16,230.95087361353
11017,1009,2021,6302021,57.653,83.041,51.523,65.5090213100455,0.20673695224117,0.180448348899029,0.284711397203127,0.620452547536759,56.906,-0.0121050687504227,-0.0567525244905497,56.9181050687504,0.349515898600266,0.397856015233812,1.44035869772605,1.49529876759761,4,17,208.249359380826
11018,101,2021,6302021,76.342,110.49,70.672,87.6178685124596,0.200997842356125,0.182773828894408,0.293973829201102,0.639623495338945,73.966,-0.0140238598235367,-0.0448505654281098,73.9800238598235,0.353730829303299,0.387018642626609,1.44730292630531,1.48497902246794,32,5,221.340739572175
11019,1010,2021,6302021,58.584,84.029,52.003,66.3256358331126,0.206251682248022,0.178419919642669,0.280818894161792,0.618869675945209,57.471,-0.0103352242364451,-0.0576766555678875,57.4813352242364,0.3458307772337,0.397166679740911,1.43433360644545,1.4923927529347,4,18,208.500589522383
11020,1011,2021,6302021,55.551,81.388,49.208,63.5907420122353,0.216857607415852,0.188675249563674,0.294502513364717,0.604610016218607,58.017,-0.0194287310566381,-0.0671340392270625,58.0364287310566,0.364379200875498,0.415755055036274,1.46510413853936,1.52546763828342,4,19,212.541687876098
11021,1012,2021,6302021,56.103,82.237,49.846,64.2782868834155,0.216420200944446,0.188911377764927,0.295319456686329,0.606126196237703,58.525,-0.0196231388094757,-0.0661717662312818,58.5446231388095,0.364803816184563,0.414921417274195,1.46582179206103,1.5246938410221,4,20,207.197835801758
11022,1013,2021,6302021,57.017,83.773,49.896,65.2136607212528,0.220918242797649,0.190041906385397,0.294364864567518,0.595609563940649,60.633,-0.0207104873981309,-0.072992249037685,60.6537104873981,0.366835219077417,0.423102989659527,1.46926355297543,1.53600726509696,4,21,210.708498129778
11023,1014,2021,6302021,58.064,83.163,51.366,65.6403804097244,0.206327332859484,0.17772097403471,0.279309155250887,0.617654485768912,56.896,-0.0097272486538971,-0.0584164533498102,56.9057272486539,0.344559135762678,0.397386413006052,1.43226439790576,1.49193254396547,4,22,199.810155723083
11024,1015,2021,6302021,58.316,83.939,51.862,66.1719442588776,0.207512155824726,0.180120206671119,0.283462214994524,0.617853441189435,57.7,-0.0118310091336668,-0.058378194593982,57.7118310091336,0.348920291537815,0.399336184390188,1.43938198779066,1.49671314540248,4,23,200.515377350407
11025,1016,2021,6302021,59.311,86.036,52.806,67.597982349081,0.210968756707684,0.183870324120897,0.288790914297447,0.613766330373332,59.955,-0.0151428441658719,-0.0611022795516596,59.9701428441659,0.355714545561117,0.405368115893705,1.45059095277436,1.50780601735407,4,24,202.110719505909
11026,1017,2021,6302021,56.245,81.872,50.418,64.3130342750726,0.211092908097793,0.185545588160762,0.292215418647875,0.615814930623412,57.081,-0.0165963879385791,-0.0598658074097648,57.0975963879386,0.358740749252222,0.405425225279488,1.45563161169882,1.50962269016995,4,25,207.624071956182
11027,1018,2021,6302021,55.785,81.77,50.409,64.1336271805465,0.212602044977645,0.188906255679546,0.29817777063778,0.616473034120093,57.346,-0.019530335596178,-0.0595720457108808,57.3655303355962,0.364794606635363,0.407886302657534,1.46580622031012,1.51611336309861,4,26,195.170763939369
11028,1019,2021,6302021,54.67,80.66,48.579,62.8616569433758,0.219492835517389,0.192049065247912,0.299593088264112,0.602268782544012,58.071,-0.0224132587312203,-0.0687807556998298,58.0934132587312,0.370435418926555,0.42024502338667,1.47539784159502,1.53458946127503,4,27,193.942116353117
11029,102,2021,6302021,74.639,109.21,68.813,86.0872297730621,0.207167175133749,0.188040185151945,0.300523314440697,0.63009797637579,74.968,-0.0186628776784796,-0.0509447404041763,74.9866628776785,0.363236645357176,0.397978518695619,1.46317608756816,1.50331481208931,32,6,219.372995403359
11030,1020,2021,6302021,53.646,79.152,47.49,61.6393611258261,0.220351526364477,0.192066145574482,0.2989871993248,0.599984839296543,57.168,-0.0224507454739084,-0.0702542598509052,57.1904507454739,0.370466020353676,0.421822571520612,1.47545017335868,1.53656862542323,4,28,193.366423584282
11031,1021,2021,6302021,59.653,85.375,52.987,67.4660240491464,0.205053107025654,0.177358854841824,0.279462413489641,0.620638360175696,58.11,-0.0093972678837462,-0.0565270307804965,58.1193972678838,0.343899937072992,0.395039817345854,1.43119373711297,1.48879736732448,4,29,210.719983062127
11032,1022,2021,6302021,59.757,84.059,53.753,67.1471010518449,0.193901174599117,0.168979807531846,0.269833338885003,0.639467516863156,54.608,-0.0020205599056532,-0.0445656960353092,54.6100205599056,0.328577359522692,0.374954747836742,1.40668038890841,1.45716522068556,4,30,181.213714390397
11033,1023,2021,6302021,53.727,77.879,48.31,61.3340179400198,0.208386508659982,0.183517468808413,0.289953899346908,0.620321267607442,53.721,-0.0147913470730786,-0.0569432401787501,53.7357913470731,0.355076438488811,0.400613261367542,1.44953189271688,1.50174977156253,4,31,188.124215689973
11034,1024,2021,6302021,57.33,79.805,51.635,64.08780474214,0.188569300940147,0.163889597841543,0.262865497076023,0.647014598082827,50.645,0.0024209355300099,-0.0398156486729884,50.64257906447,0.319205402328046,0.365374312140561,1.39202860631432,1.44138146929103,4,32,190.164970103125
11035,1027,2021,6302021,52.584,77.496,46.826,60.4521335383073,0.218480986784695,0.191512915129151,0.299228865880318,0.604237638071642,55.582,-0.0219235073994099,-0.0674912100211412,55.6039235073994,0.369474539897164,0.418441378413166,1.47375627567321,1.53178471448282,3,3,167.735438856708
11036,1028,2021,6302021,53.945,79.45,48.394,62.0868873998367,0.216510551640452,0.191199070429926,0.300055293467136,0.609112649465072,56.561,-0.0216019671157221,-0.0643515284203115,56.5826019671157,0.368911800966596,0.414851806928699,1.47279636666976,1.52702756461762,3,4,181.570173836
11037,1029,2021,6302021,54.173,79.768,47.859,62.1507083199111,0.219843405921214,0.19109160003285,0.297332775725471,0.599977434560225,57.504,-0.0215940594059406,-0.0702167216721672,57.5255940594059,0.368719055192626,0.420995629164602,1.47246783453012,1.53450261337384,3,5,193.415674750553
11038,103,2021,6302021,75.899,110.51,70.489,87.4486848042897,0.203131123982058,0.185672365604665,0.298576604554866,0.637851778119627,74.632,-0.0165489805292373,-0.0460314988828251,74.6485489805292,0.358969533886673,0.390742414133095,1.45601391322679,1.49231231035791,32,7,214.885623005271
11039,1030,2021,6302021,51.758,76.695,45.611,59.557750433228,0.223405740172835,0.194133262749799,0.301018806885396,0.594706304191929,56.021,-0.0243232374299108,-0.0737636731317217,56.0453232374299,0.374165094786885,0.427204889926588,1.48179991498899,1.54551738135579,3,6,209.127844826893
11040,1031,2021,6302021,51.926,77.117,45.827,59.8427246873001,0.224142515288487,0.19521399843463,0.302718227263988,0.594252888468172,56.481,-0.025279350374564,-0.0741076228055127,56.5062793503746,0.376095557371187,0.428434153860647,1.48513268882641,1.54822823453205,3,7,229.796629765301
