,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
5372,10,2021,6222021,83.276,114.81,74.026,92.3689647590936,0.186905888008436,0.159193481619095,0.254183459616315,0.644769619371135,72.318,0.0065281942729463,-0.0410625036749574,72.3114718057271,0.310517649645705,0.362698957216834,1.37866852394447,1.43379811948868,35,10,217.233468471367
5373,100,2021,6222021,95.555,126.11,83.621,103.323056100756,0.169320067872674,0.137843141677757,0.221342470516647,0.663079850923797,73.044,0.0251141552511416,-0.0296135427107696,73.0188858447489,0.270545716776407,0.331182813848426,1.31976348699702,1.37971530799175,32,4,221.070525409177
5374,1000,2021,6222021,69.26,100.34,62.231,79.0311342889623,0.208293318802665,0.183254716981132,0.289469027372892,0.620201315527207,69.189,-0.0145623320436007,-0.0570096320164258,69.2035623320436,0.354601115991219,0.400466168215953,1.44874386370199,1.50130185098814,4,8,200.080613421024
5375,1001,2021,6222021,69.937,101.48,62.498,79.7817321885154,0.210274452511218,0.184013254227994,0.289600528833353,0.615865195112337,70.525,-0.0152542590257145,-0.0597772695209799,70.5402542590257,0.355972951857396,0.404064496844105,1.45102020389779,1.50639016775302,4,9,204.668282136515
5376,1002,2021,6222021,67.815,99.029,60.808,77.6814648205521,0.212546796416076,0.187084941622114,0.294371722811121,0.614042351230448,69.435,-0.0179572329696203,-0.0610484423593907,69.4529572329696,0.36151652457093,0.407959073626102,1.46028164860282,1.51429046575072,4,10,223.711902957072
5377,1003,2021,6222021,70.48,99.169,62.37,78.9344408586434,0.197736632969794,0.169107981774134,0.267424192992105,0.628926378202866,65.488,-0.0021420659514953,-0.0510777134631216,65.4901420659515,0.328812738145521,0.382187459028901,1.40705164585698,1.46551092019742,4,11,218.189791484024
5378,1004,2021,6222021,67.455,97.291,59.154,76.4087940444903,0.211627972141187,0.181103031333082,0.282559284794303,0.608011018490919,67.973,-0.0127467619472979,-0.0646511835640911,67.9857467619473,0.350703578690297,0.40691130262321,1.44230968794011,1.50677886719969,4,12,245.023742221732
5379,1005,2021,6222021,68.853,99.125,60.465,77.9369776571643,0.210435695794461,0.180214075652764,0.281565950164166,0.609987389659521,68.932,-0.0119539666350031,-0.0633593500348008,68.943953966635,0.349090693387024,0.404788351752413,1.43966130742306,1.50330740434229,4,13,195.941874474014
5380,1006,2021,6222021,67.326,97.211,59.453,76.4142831456703,0.210593989433408,0.181630879376675,0.284391534391535,0.611587166061454,67.643,-0.0131907674449753,-0.0623992142506362,67.656190767445,0.351660555672993,0.404918069110479,1.44388497757181,1.50493453296775,4,14,200.054120040392
5381,1007,2021,6222021,67.724,97.094,59.563,76.5104262633532,0.208106384633331,0.178196556201386,0.279036625338464,0.613457062228356,66.901,-0.0101630708482447,-0.0610827119943311,66.9111630708482,0.34542449851021,0.400665952398179,1.43367196267202,1.49630415729594,4,15,211.959393187981
5382,1008,2021,6222021,68.858,99.899,61.77,78.6061220368151,0.209335827083825,0.183939036602926,0.290138054156112,0.61832450775283,69.17,-0.0151730599886347,-0.0582187769762327,69.1851730599886,0.355838777314378,0.402331455273528,1.45079729297976,1.5042381952017,4,16,230.95087361353
5383,1009,2021,6222021,77.274,107.87,70.18,86.6649494240126,0.188015220515757,0.165255152745971,0.266135485891236,0.650597941967183,68.286,0.0012282433300433,-0.0376697842740988,68.28477175667,0.321724252460775,0.364197082522568,1.39594171390118,1.44142933088009,4,17,208.249359380826
5384,101,2021,6222021,87.532,121.35,79.213,97.7452008932749,0.185507210980718,0.161900020107046,0.260802504839244,0.652764730119489,75.955,0.004147243096895,-0.0362790051892605,75.9508527569031,0.31552950191217,0.359756783350454,1.38635013480784,1.43322794996986,32,5,221.340739572175
5385,1010,2021,6222021,75.634,106.06,69.257,85.1777701926976,0.188310724319419,0.167457373386023,0.270604872061688,0.652998302847445,67.229,-0.0006869867025834,-0.036262856095413,67.2296869867026,0.325779254083008,0.364564406523574,1.40227939815427,1.4440190868989,4,18,208.500589522383
