,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG
1226,0.24388925212493084,0.31944996935912184,0.2316249131990813,0.27703154103975175,0.8454124567786043,0.8059071684101152,0.7817423787942529,0.15653681591632607,0.5152599148091477,0.19633604283851092,0.14293711424121958,0.5159979970102558,0.8194941880951725,0.8586927170588186,0.7759808097544592,0.8081635237693772
1227,0.21823919931599856,0.2887338329050778,0.20613215106030658,0.2488573974585408,0.8686318229642402,0.8274344987570027,0.7991631670568277,0.13537580959329842,0.47876431909350314,0.17399811657181746,0.11800983980529833,0.47951577354342134,0.8398821768944684,0.8804754571309927,0.800003643924494,0.8338987323685547
1228,0.19399738470049793,0.25403975788330657,0.19249772982212487,0.22179722861920587,0.8304996366624078,0.8223529756620979,0.8140387169720121,0.19844692981917422,0.40629006244572174,0.18190873243214872,0.18820998104564712,0.4069283521012518,0.8350776815833894,0.8435196653705239,0.7943151592530833,0.8022865712839655
1229,0.18929487501886033,0.23589175706621646,0.17882324662144122,0.20825642224031388,0.8025544827999922,0.7646859621327912,0.7472173017059888,0.1945041835966026,0.3653901823745914,0.23883097518812824,0.18735490173667024,0.36582438677363505,0.7802062924256659,0.8182629679268643,0.7305290407071676,0.7607451558674967
1230,0.19869989438213548,0.24789007988130696,0.1971048555098553,0.22105606976920372,0.768567236631267,0.7607305132653696,0.7609473695710322,0.2520960780709025,0.36776808237872693,0.24499868034542532,0.25035795177671083,0.36818881944861426,0.7764193587251471,0.7848633192024834,0.7262050145342771,0.7334561569875659
1231,0.21854096464316253,0.2707578510530786,0.22437369798621865,0.24422845487818895,0.7251478274671455,0.7412353443286767,0.757874105856226,0.31270143397627326,0.38087754848848254,0.2664700785430517,0.3166363716350912,0.381257536573569,0.7577116560354957,0.7425952621828564,0.7049876914416147,0.6942778404626648
1232,0.21494492782779256,0.2725748013718512,0.21716254473585817,0.2424492615033978,0.7686477762727206,0.7730768322750171,0.7788505747070914,0.26358583800309265,0.4049460320086018,0.23327963200254415,0.2621372439929839,0.40544529879587354,0.788229874355143,0.7845626649526569,0.7397233219692207,0.7377941595443733
1233,0.20893476839511138,0.2557276939782611,0.20244645051012233,0.22897030305656002,0.7544529334580607,0.7312698421120151,0.7264914831991544,0.2498009731046298,0.3728133658657623,0.2740119163086424,0.24949189002149152,0.37316295536579425,0.7481211501214562,0.7719349898462686,0.6942021326605667,0.7127487358024953
1234,0.20791631041593323,0.2537279735090794,0.20079055606003954,0.22731087061006355,0.7534793234110597,0.7282024937452035,0.7226324151124409,0.2486539944330688,0.3693602415119307,0.27700413581601485,0.2484207612772471,0.36969744831774876,0.7451654924417808,0.7710845841817191,0.6908905299778372,0.7109789274849319
1235,0.20030930946034298,0.25789943341253374,0.1921772341221089,0.22533954138524986,0.8283504453444015,0.7988265608526585,0.7813814614864282,0.18034256266091697,0.41125263636739584,0.20439387444652057,0.16969643339064033,0.411837123282183,0.8127687856151615,0.842261444808335,0.7681225878016305,0.7924044994515116
1236,0.181989639390434,0.20940083644221774,0.1606751776080338,0.18885026563879675,0.7545033771041079,0.6790745484704795,0.6523895094609896,0.19978593256692756,0.3036061370497497,0.3241461079250821,0.19829629337249244,0.3037338446203055,0.697589281392536,0.7744215944671671,0.6383676132696943,0.695569351572646
1237,0.18860332947744302,0.20950834829539955,0.16628385235831422,0.1920264030223719,0.7113813765426087,0.6337920290816056,0.6115899711489353,0.23472439174389992,0.28445887266862413,0.3702877101554252,0.23870171294224174,0.2844389309978588,0.6533476100425331,0.7331775743483533,0.590802423509023,0.6484489935037052
1238,0.18118493185133022,0.20772365153258143,0.15733668073286688,0.18702446662107192,0.7602424810876429,0.6758580870894538,0.6448765570440677,0.18626601050181968,0.30364749183243034,0.3269325640860401,0.18379084752465213,0.30376780360689215,0.6944589751175454,0.7804099826457498,0.6349624805231286,0.698931890591572
1239,0.20018357390735803,0.2258931547203078,0.18062603493403134,0.206669547402405,0.7066183096815666,0.6401849270699617,0.6230390763762731,0.24968860564043416,0.3062321657499689,0.36433005637520577,0.2544063125108087,0.3062557943205788,0.6596158917419968,0.7279731376539296,0.5974691567880237,0.6469040429834214
1240,0.1947895186843031,0.21748572780149011,0.17373537738368683,0.19941619746011358,0.7054646869244079,0.633213817392681,0.6138548450267992,0.24503028118716053,0.2934328605103179,0.37113976501660556,0.24979876529895162,0.29342203539471623,0.6527803101180911,0.727174925180718,0.590200223007141,0.6438245708553416
1241,0.18528391087864,0.20354144044380895,0.1692217296084611,0.188853755383193,0.6816171059883003,0.6251403665365632,0.6149876544178671,0.28112452873619986,0.26241677349985515,0.3801131089665753,0.2888064077158816,0.26234258165887714,0.6448530078913297,0.7032852481872178,0.5818052739006938,0.6235030439972684
1242,0.18374993713222348,0.2176254932106264,0.1737220233961861,0.19645932085036694,0.7462002127588749,0.7097554371636629,0.7002767427324624,0.24431131502456527,0.3121458996732972,0.29511249700967335,0.2447504273367841,0.3123620579947396,0.7273532683942447,0.764574544082681,0.6710550220769056,0.699308672852005
1243,0.2043579942664588,0.23022588240353503,0.18763687837188187,0.2116046948480969,0.6907979258628598,0.6343954028729794,0.623216616574873,0.2731867874747622,0.3051776187916131,0.3707181160823798,0.2798574972672735,0.3051828328933749,0.6539395337365985,0.7121734575184377,0.5914309675816778,0.6332621461429553
1244,0.18761001860886184,0.22053906443185356,0.18258907109662947,0.20104521981300555,0.7172279140359858,0.6981606017064786,0.6997986211950807,0.2861502263151734,0.3032752987883047,0.30797285002316793,0.2903776658538232,0.30344581803405657,0.7161252511989762,0.7360686319754934,0.6586576913335729,0.6737518218078424
1245,0.19109289342654528,0.23258039198821667,0.17675337855883771,0.20660528427301356,0.7863338464061764,0.7357693559242234,0.7151134062988124,0.19635016443889386,0.35290103800504513,0.2676085461287035,0.19112614242499226,0.3532424615903371,0.7524536482697157,0.8034572863034048,0.6990668842412897,0.7385296403888759
1246,0.21493235427249407,0.25654478406244285,0.1939666684471984,0.22902529419879997,0.7652912260436568,0.6960566559633067,0.6704780694983373,0.19651701962733092,0.379223357181258,0.3071201881194365,0.19371396045863687,0.379492585672334,0.7140852151228378,0.7843769002991567,0.6564139028678602,0.7093121557004363
1247,0.24012975909068046,0.28260565727371434,0.22413332621120663,0.25588969969034486,0.7111886295775696,0.6608849531704127,0.6498385999684569,0.2613554074171085,0.3913196311153384,0.3440992831549295,0.2657809488505779,0.3915053715223603,0.6798621956782338,0.7315687736670526,0.6191647258575514,0.6569764012555619
1248,0.30146356183674494,0.35184329072280207,0.2818359062015918,0.3205243974229181,0.665923057834112,0.611430894826298,0.6038686156569663,0.296797516862068,0.467433108639014,0.39411010431020316,0.3061657059324764,0.46758180829101514,0.6313652597662256,0.6879490772870225,0.5676071464411656,0.607567636201789
1249,0.32899964794045156,0.36628213260511966,0.28748464291437426,0.336634942549728,0.6324783823654616,0.5225786314787509,0.4968612028268279,0.271213161475254,0.4689425582068565,0.48208055375033954,0.2837329196147347,0.4688580260161054,0.5431583111653664,0.6586213008112038,0.4773006289506898,0.5556569124324509
1250,0.31900367147814723,0.37374345521593755,0.28452005768922606,0.33680636318440155,0.7006814831676769,0.6077721783407258,0.5808305312688812,0.22899108405015278,0.5186716843802985,0.39609273663942274,0.23403627589790066,0.518880141189001,0.6277601118622245,0.7237718553301535,0.5638301508503107,0.6322607275850887
1251,0.306279233516069,0.3719157537118467,0.27519897441375996,0.33022539549410984,0.7554449124770135,0.6696417589707081,0.6387182604600609,0.188985772937305,0.5469997105165212,0.3332221959324217,0.1871332604349213,0.5474121903250929,0.6884038278871316,0.7759151555307142,0.628393089455074,0.6932696892183867
1252,0.2504903686566413,0.31599883887198565,0.21779018214838952,0.273916851056818,0.8506417288289609,0.7504652011680294,0.7009448006792821,0.09512560238858425,0.5125511765435671,0.24911363574532203,0.07841930684606924,0.5131447429835413,0.7665776046152231,0.8667705889173569,0.7150133693492737,0.7937161797116681
1253,0.236596590051803,0.3001408405276681,0.21350355216067513,0.2612072635068953,0.8371915652476714,0.7640490881983327,0.727108972475273,0.13190086398297396,0.4810388321409369,0.2369762843224022,0.1183773808054347,0.4816248314593746,0.7795967512911677,0.8525943543889112,0.7298323829544846,0.7875245460797102
1254,0.21110999346175124,0.26330727962757894,0.20099086587254955,0.2329934034725875,0.7886734477039956,0.7537368934412366,0.7393965181650873,0.20915381369782438,0.40064513460981765,0.2502587739852729,0.20403712124713247,0.40109355472155517,0.7697164594783319,0.804988901868112,0.7185755709273396,0.7463640022853695
1255,0.2068601317708595,0.2510401771795341,0.19076171144703813,0.22334158862651415,0.7765512578691798,0.7219898148119525,0.7009618230582463,0.20091280733521621,0.37628716761093406,0.2814669403258834,0.19693753252146884,0.37662124017848475,0.7391736676423379,0.7943527851378891,0.6841948531360456,0.7264443354316921
1256,0.21872956797263998,0.26310300710653345,0.1959564125847978,0.23378971210466365,0.777837502931741,0.7033002191721133,0.6739418969963992,0.18074364630182993,0.39512427112195514,0.29937547547268656,0.1760665351125691,0.39543439066408637,0.7211053255647915,0.7966048057033421,0.664146373007847,0.72130376057182
1257,0.23564099984911735,0.28962618128648676,0.2272180973238609,0.2588731652775999,0.7494063757134288,0.7216244321066255,0.7154792808095986,0.2497992123249051,0.4209296555146602,0.2835517062519203,0.25002178241022577,0.4213148372835954,0.738821050492634,0.7672876663782742,0.6838015518766758,0.705694355602875
1258,0.21085852235578129,0.26788728457312416,0.2006169542225309,0.2351302665513902,0.8128335146727617,0.7773246728126643,0.7594588823617253,0.1879519048154199,0.4192547868160952,0.22603171113483717,0.17939484462122457,0.41979159517179754,0.7922866812855243,0.827878185399306,0.744389079473665,0.7729870107867542
1259,0.21044359503093096,0.25985614914044275,0.2008172640350409,0.23105087199059132,0.7747439081591561,0.7414347858742009,0.7296373393994579,0.22266173349516638,0.3887349571977998,0.2629596512738539,0.21947957009707864,0.3891343052163415,0.7579034030793217,0.7916856543877973,0.705203959606397,0.7315623637041151
1260,0.20897248906100685,0.2553729048627611,0.1922172960846109,0.22641408777613975,0.785792669064572,0.7292920619168538,0.7062363854229435,0.1911717117385292,0.38722550762995733,0.27385822152979994,0.1858602696918118,0.38759380683025724,0.7462155872184664,0.8032266999330493,0.6920664222686228,0.7359596305718394
1261,0.20057335412161142,0.2552008858976702,0.18790395812189525,0.223066125808642,0.8283024220928712,0.7839869035810562,0.7602122041109739,0.16652423301948893,0.407055125925313,0.2185354432368552,0.15538272618131133,0.40759648237472945,0.7986423811154444,0.842832509284102,0.7517219735975349,0.7872728835990865
1262,0.1603379771664235,0.18458710072785522,0.13682495593184124,0.16506666140893894,0.7877749143512631,0.7004477232691094,0.6646891553557294,0.16007167655520105,0.2806955874446879,0.30152644270855605,0.15362119258290285,0.28085466908101986,0.71834197633643,0.806769031913112,0.6610988393327402,0.728065322116767
1263,0.16483930996328522,0.18309268596862804,0.14916404038245823,0.16841607461084135,0.71749528964967,0.6595146964187045,0.6445235087428837,0.24846160330796163,0.24843885695380663,0.34508264593350946,0.2520168612151492,0.24844055533737042,0.6785243552501128,0.73801743426423,0.6177234018038114,0.6612535341663852
1264,0.1698938791932807,0.19743476718308184,0.1564286095828215,0.178609915376784,0.7506623699106405,0.7009562180675221,0.6852972431496126,0.22777488233501186,0.2840453248418179,0.3032828359226934,0.22736219831090698,0.2842039646806397,0.7188346892362187,0.7694350926984659,0.6616418633390464,0.6997694522588875
1265,0.16862395010813258,0.20486383623794524,0.15274290903263715,0.18111627811625414,0.8081886649894225,0.7494956261338327,0.7225053987745466,0.17003534897516204,0.3204168562094205,0.2529720587071868,0.1614332835344897,0.3207561590324768,0.7656470094280841,0.8245408654151842,0.7139585485431894,0.7599898883870928
1266,0.16529195795403107,0.19202692096803664,0.15298328080764917,0.17386457380664572,0.7510497000038914,0.7049260657603255,0.6907229070097028,0.23086942678441247,0.2761465613498201,0.29944629274906226,0.23048534400437792,0.2763054274799156,0.7226796905991009,0.769639855539348,0.665884845979809,0.7013724211135188
