Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,id_old,X,Y,Height
1010,2022,6152022,37.925,58.408,31.934,44.23264422,0.251544127,0.212627033,0.318063945,0.546740173,46.957,-0.04142141,-0.106811573,46.99842141,0.40685983,0.476009519,1.540092287,1.630844718,5,18,214.0691179,-93.529918931,44.077382119,-93.529879931,44.077343119,19.2760289,1238.687554,1145.859144,18.24153015,12167.62109,217.2786848,1206,-93.52993617085933,44.07733844803992,0.096017
1011,2022,6152022,36.586,57.596,31.669,43.43101877,0.255861366,0.22307872,0.336090093,0.549847212,46.937,-0.050659907,-0.105357923,46.98765991,0.425007326,0.482280053,1.574263379,1.651771719,5,19,230.3485642,-93.529918931,44.077343119000005,-93.529879931,44.077304119,19.61386331,1260.089264,1145.904368,18.30489148,12864.45668,229.7221849,1207,-93.52993617085933,44.077299448039945,0.097446
1012,2022,6152022,35.812,55.431,30.781,42.04190396,0.249466062,0.215019234,0.3244848,0.555302989,44.269,-0.043386547,-0.101107979,44.31238655,0.411034977,0.471928626,1.547833129,1.627861703,5,20,235.3506078,-93.529918931,44.077304119,-93.529879931,44.077265119,21.00057844,1349.629272,1145.943819,18.37101879,13087.73076,233.709226,1208,-93.52993617085933,44.07726044803994,0.10159
1013,2022,6152022,35.296,55.533,31.871,42.21169801,0.24630119,0.22280329,0.343244343,0.573911008,43.899,-0.049866341,-0.088945395,43.94886634,0.424532244,0.465448574,1.573351088,1.627749117,5,21,232.0219151,-93.529918931,44.077265119,-93.529879931,44.077226119,21.53952869,1384.0554,1145.946737,18.492836,13046.28616,232.9691488,1209,-93.52993617085933,44.077221448039936,0.099576
1014,2022,6152022,36.954,57.861,32.682,43.89991101,0.248632376,0.220503085,0.336487857,0.564836418,46.086,-0.048043483,-0.094952822,46.13404348,0.420557964,0.46978499,1.565757428,1.631139004,5,22,232.1938141,-93.529918931,44.077226119,-93.529879931,44.077187119,20.89800919,1342.956363,1145.99233,18.6444681,12671.77091,226.2813827,1210,-93.52993617085933,44.07718244803993,0.098696
1026,2022,6152022,41.366,56.727,32.853,44.75272094,0.20906044,0.156596291,0.235453709,0.579142207,39.235,0.009052587,-0.081963557,39.22594741,0.305696179,0.406155943,1.371343616,1.480706891,4,3,196.2255068,-93.529879931,44.077967119,-93.529840931,44.077928119,16.90524382,1086.337858,1147.202087,19.40957265,11739.08979,209.6263707,1224,-93.52989717085934,44.077923448039925,0.088811
1027,2022,6152022,34.271,53.419,30.585,40.67568163,0.244516407,0.218360132,0.335312144,0.572549093,41.982,-0.045991122,-0.089621644,42.02799112,0.416844634,0.462716128,1.558723119,1.618919552,4,4,202.7257301,-93.529879931,44.077928119,-93.529840931,44.077889119,20.40397975,1311.63099,1146.95568,19.0861461,13371.45609,238.775766,1225,-93.52989717085934,44.07788444803993,0.095483
1028,2022,6152022,34.481,53.941,29.537,40.70628621,0.255171611,0.220080975,0.330474654,0.547579763,43.864,-0.048047203,-0.106725218,43.9120472,0.419827346,0.481445924,1.564368783,1.647104775,4,5,234.9496631,-93.529879931,44.077889119000005,-93.529840931,44.077850119,22.8782932,1470.880405,1146.517317,18.95399083,14081.01801,251.4464628,1226,-93.52989717085934,44.07784544803994,0.096926
1029,2022,6152022,38.854,58.134,31.852,44.36118865,0.24368094,0.198787479,0.29599607,0.547906561,45.562,-0.029015834,-0.1051009,45.59101583,0.382461435,0.463920208,1.496216606,1.59857143,4,6,244.466416,-93.529879931,44.077850119,-93.529840931,44.077811119,22.99410354,1477.990092,1146.029626,18.97040214,13920.61995,248.5822135,1227,-93.52989717085934,44.07780644803994,0.089154
1030,2022,6152022,37.056,56.592,31.18,43.00385254,0.247756587,0.208610969,0.312736121,0.550961267,44.948,-0.037760759,-0.10366264,44.98576076,0.399822258,0.469761345,1.527202073,1.617579569,4,7,235.1641434,-93.529879931,44.077811119,-93.529840931,44.077772119,22.94266611,1474.516595,1145.720317,18.98655478,13433.27393,239.8796289,1228,-93.52989717085934,44.07776744803993,0.095806
1031,2022,6152022,37.213,58.198,32.263,44.01785903,0.252431781,0.219943193,0.332314563,0.554366129,46.92,-0.047776368,-0.102055234,46.96777637,0.419588776,0.476588916,1.563915836,1.640045986,4,8,242.7379862,-93.529879931,44.077772119,-93.529840931,44.077733119,23.44800669,1507.235323,1145.522156,19.00872695,13413.67461,239.5296494,1229,-93.52989717085934,44.077728448039935,0.097051
1032,2022,6152022,34.67,55.67,29.821,41.59507119,0.266443346,0.232455169,0.346998463,0.535674511,46.849,-0.0593537,-0.115849568,46.9083537,0.441076586,0.49969353,1.605710989,1.688325249,4,9,249.0112494,-93.529879931,44.077733119,-93.529840931,44.077694119,23.32214419,1499.227451,1145.22521,19.05648942,13510.33103,241.2556568,1230,-93.52989717085934,44.077689448039926,0.10096
1033,2022,6152022,35.233,55.662,29.96,41.78207005,0.261340268,0.224753837,0.335258882,0.538248715,46.131,-0.052424807,-0.113507923,46.18342481,0.427892966,0.491756566,1.579825732,1.667458314,4,10,248.0275819,-93.529879931,44.077694119,-93.529840931,44.077655119,22.87684578,1470.410221,1145.0515,19.05985594,13436.02116,239.9286969,1231,-93.52989717085934,44.077650448039925,0.098882
1034,2022,6152022,35.491,55.546,30.237,41.86981954,0.256554688,0.220295045,0.329851974,0.54435963,45.364,-0.048308788,-0.108961525,45.41230879,0.420197924,0.483880486,1.565072835,1.650838312,4,11,246.1638308,-93.529879931,44.077655119,-93.529840931,44.077616119,22.85579968,1469.134111,1144.971375,19.02224551,13290.81546,237.3357391,1232,-93.52989717085934,44.07761144803993,0.096966
1035,2022,6152022,35.886,56.235,30.542,42.35954825,0.257364532,0.220894259,0.330453564,0.543113719,46.042,-0.048870483,-0.10986361,46.09087048,0.421234677,0.485239145,1.567045645,1.653487175,4,12,245.763165,-93.529879931,44.077616119000005,-93.529840931,44.077577119,22.9931839,1477.854484,1144.976066,19.02556337,13387.55726,239.0632701,1233,-93.52989717085934,44.07757244803994,0.094929
1036,2022,6152022,34.693,54.709,30.373,41.30858692,0.254189496,0.223887609,0.339087567,0.555173737,44.352,-0.051252766,-0.101747443,44.40325277,0.426401557,0.479228456,1.576946358,1.648348578,4,13,247.7744284,-93.529879931,44.077577119,-93.529840931,44.077538119,22.85948377,1469.270779,1144.865872,19.01360549,13262.13599,236.823602,1234,-93.52989717085934,44.07753344803994,0.098002
1037,2022,6152022,35.644,55.99,30.249,42.11245594,0.259100594,0.222035489,0.331449051,0.540257189,46.087,-0.049952824,-0.111922089,46.13695282,0.423206976,0.48816708,1.570811357,1.659047212,4,14,242.4895114,-93.529879931,44.077538119,-93.529840931,44.077499119,22.83633746,1467.733175,1144.827735,18.96747096,13162.04747,235.03631,1235,-93.52989717085934,44.077494448039936,0.097189
1038,2022,6152022,35.901,56.645,31.318,42.73310563,0.255228271,0.224147991,0.338799242,0.552881984,46.071,-0.05153717,-0.103337531,46.12253717,0.426850045,0.48103088,1.577811203,1.651224434,4,15,244.0894424,-93.529879931,44.077499119,-93.529840931,44.077460119,22.84396076,1468.273743,1144.971924,18.9110562,13064.75949,233.2990282,1236,-93.52989717085934,44.077455448039935,0.094904
1039,2022,6152022,37.897,57.791,31.733,43.90507024,0.248104874,0.207904857,0.311062466,0.549099341,45.952,-0.037161849,-0.10488695,45.98916185,0.398581267,0.470504833,1.524949204,1.617810239,4,16,245.010491,-93.529879931,44.077460119,-93.529840931,44.077421119,21.79213905,1400.389172,1145.054012,18.86291841,12654.73171,225.9771052,1237,-93.52989717085934,44.07741644803993,0.09512
1040,2022,6152022,40.88,62.23,33.097,47.04309623,0.254403161,0.207060421,0.304943368,0.53184959,50.483,-0.036694149,-0.116691506,50.51969415,0.397095751,0.482160522,1.522260274,1.63317388,4,17,231.3336286,-93.529879931,44.077421119,-93.529840931,44.077382119,20.78857761,1335.947218,1145.174472,18.8095532,12189.77669,217.674327,1238,-93.52989717085934,44.077377448039925,0.092388
1041,2022,6152022,40.714,62.26,33.245,47.0431271,0.254742315,0.209237283,0.308996257,0.533970447,50.561,-0.038617227,-0.11538038,50.59961723,0.4009221,0.482379668,1.529203714,1.635969301,4,18,228.4939776,-93.529879931,44.077382119,-93.529840931,44.077343119,20.68054273,1329.097941,1145.042626,18.77639352,12441.78139,222.1744003,1239,-93.52989717085934,44.07733844803992,0.093017
1042,2022,6152022,40.014,60.826,33.484,46.26770194,0.246753779,0.206386355,0.308985094,0.550488278,48.154,-0.035782139,-0.103841458,48.18978214,0.395908842,0.46828299,1.520117959,1.613032223,4,19,225.5605542,-93.529879931,44.077343119000005,-93.529840931,44.077304119,21.01039526,1350.304494,1145.034851,18.84463051,12876.7235,229.9412206,1240,-93.52989717085934,44.077299448039945,0.092764
1043,2022,6152022,37.46,57.269,32.536,43.74769044,0.241375573,0.20911231,0.318508514,0.568125862,44.542,-0.037913016,-0.092080305,44.57991302,0.400702708,0.458135575,1.528804058,1.602258669,4,20,234.0931976,-93.529879931,44.077304119,-93.529840931,44.077265119,21.30138652,1368.965092,1144.873637,18.88980109,13005.86439,232.2473063,1241,-93.52989717085934,44.07726044803994,0.096566
1044,2022,6152022,36.217,54.834,31.507,42.07584301,0.236448092,0.204467826,0.312659546,0.574588759,41.944,-0.033699962,-0.08750306,41.97769996,0.39252531,0.449793406,1.514040368,1.585936373,4,21,230.7359454,-93.529879931,44.077265119,-93.529840931,44.077226119,21.27397182,1367.197951,1144.893256,18.96557501,13062.63883,233.2611499,1242,-93.52989717085934,44.077221448039936,0.0976
1056,2022,6152022,38.403,54.313,31.833,42.57554958,0.214634746,0.171599292,0.261320894,0.586102775,38.39,-0.004406298,-0.07825675,38.3944063,0.333381721,0.414012467,1.41429055,1.505476583,3,2,190.8573279,-93.529840931,44.078006119,-93.52980193100002,44.077967119,16.23234393,1043.099552,1147.247941,21.14715888,11229.6388,200.5290151,1256,-93.52985817085933,44.077962448039926,0.084532
1057,2022,6152022,35.429,52.915,31.305,40.96833855,0.226559421,0.197930816,0.306562177,0.591609185,39.096,-0.027701025,-0.075955503,39.12370103,0.380937782,0.43255263,1.493550481,1.556385059,3,3,214.9769766,-93.529840931,44.077967119,-93.52980193100002,44.077928119,18.52763481,1190.760693,1147.128813,19.92016614,11760.19046,210.0031469,1257,-93.52985817085933,44.077923448039925,0.092579
1058,2022,6152022,31.61,50.919,29.021,38.44543797,0.253629923,0.233966242,0.360861927,0.569944422,41.207,-0.059748991,-0.092242044,41.26674899,0.44364715,0.477305925,1.610850997,1.657347994,3,4,216.9898429,-93.529840931,44.077928119,-93.52980193100002,44.077889119,22.00232742,1414.092881,1146.924893,19.57319939,12896.79477,230.2996625,1258,-93.52985817085933,44.07788444803993,0.10173
1059,2022,6152022,33.334,51.599,29.747,39.40599094,0.241263178,0.215051864,0.330971623,0.576503421,40.117,-0.043001395,-0.086791071,40.1600014,0.411091839,0.457266148,1.547939041,1.607751012,3,5,233.4603953,-93.529840931,44.077889119000005,-93.52980193100002,44.077850119,23.90199547,1536.341626,1146.64884,19.4209856,13677.13174,244.234229,1259,-93.52985817085933,44.07784544803994,0.096314
106,2022,6152022,41.119,61.749,36.741,47.79683477,0.226651039,0.200548275,0.311975441,0.595005587,45.638,-0.029957954,-0.073860568,45.66795795,0.385588338,0.432441573,1.501714536,1.55907956,34,13,256.615206,-93.531049931,44.077577119,-93.531010931,44.077538119,28.39423339,1825.445671,1147.499504,18.2309042,14218.68783,253.9048406,244,-93.5310671708593,44.07753344803994,0.094265
1060,2022,6152022,38.079,56.796,31.754,43.52819919,0.238566171,0.197280632,0.29652572,0.559088668,43.759,-0.027524501,-0.09745319,43.7865245,0.379780347,0.454712406,1.491530765,1.584534203,3,6,243.6848524,-93.529840931,44.077850119,-93.52980193100002,44.077811119,24.42340991,1569.670093,1146.371761,19.37909209,13760.60221,245.7247574,1260,-93.52985817085933,44.07780644803994,0.088622
1061,2022,6152022,37.787,57.577,31.696,43.77063214,0.247355622,0.207520658,0.310831187,0.550497595,45.671,-0.036795215,-0.10390839,45.70779521,0.397905582,0.469201067,1.523725091,1.615575127,3,7,248.2239984,-93.529840931,44.077811119,-93.52980193100002,44.077772119,24.60654526,1581.368066,1146.100692,19.41690191,13662.42783,243.9716405,1261,-93.52985817085933,44.07776744803993,0.094618
1062,2022,6152022,37.748,57.789,31.549,43.81711776,0.250336714,0.20977213,0.31319935,0.545934347,46.281,-0.038885479,-0.107174669,46.31988548,0.401860645,0.474266918,1.530915545,1.625154718,3,8,253.8854682,-93.529840931,44.077772119,-93.52980193100002,44.077733119,24.97460526,1605.135142,1145.891919,19.49250328,13785.46805,246.1687866,1262,-93.52985817085933,44.077728448039935,0.095762
1063,2022,6152022,36.126,56.876,30.918,42.80144069,0.258346424,0.223113481,0.334224599,0.543603629,46.708,-0.050836023,-0.109673983,46.75883602,0.425067273,0.48667781,1.574378564,1.658146098,3,9,251.8350793,-93.529840931,44.077733119,-93.52980193100002,44.077694119,25.01604938,1607.891675,1145.705396,19.55915178,13866.72598,247.6198186,1263,-93.52985817085933,44.077689448039926,0.09877
1064,2022,6152022,36.732,57.049,30.645,42.98427716,0.25745144,0.21664303,0.32179739,0.537169801,46.721,-0.045201164,-0.113690065,46.76620116,0.413861787,0.486031815,1.553114451,1.649702182,3,10,246.8518225,-93.529840931,44.077694119,-93.52980193100002,44.077655119,24.93081646,1602.395846,1145.519535,19.56700204,13839.86484,247.1401616,1264,-93.52985817085933,44.077650448039925,0.09726
1065,2022,6152022,36.783,57.472,31.069,43.28703668,0.257620517,0.219500292,0.327430127,0.54059368,47.092,-0.047682806,-0.111514155,47.13968281,0.4188216,0.485896676,1.562460919,1.652816657,3,11,247.2026952,-93.529840931,44.077655119,-93.52980193100002,44.077616119,24.86942971,1598.458069,1145.3521,19.52701829,13804.96152,246.5168925,1265,-93.52985817085933,44.07761144803993,0.096105
1066,2022,6152022,35.29,55.315,30.408,41.75236436,0.254820562,0.221014293,0.332657774,0.549724306,44.932,-0.048829465,-0.105309347,44.98082946,0.421442262,0.480697844,1.567441201,1.647116449,3,12,253.7597533,-93.529840931,44.077616119000005,-93.52980193100002,44.077577119,24.82501633,1595.634302,1145.181411,19.49687279,13781.50273,246.0979883,1266,-93.52985817085933,44.07757244803994,0.099264
1067,2022,6152022,34.529,53.683,30.443,40.82847282,0.245993339,0.217135991,0.33156191,0.567088277,42.394,-0.045024651,-0.093235009,42.43902465,0.414718803,0.465467528,1.554722118,1.621312493,3,13,244.9261127,-93.529840931,44.077577119,-93.52980193100002,44.077538119,24.63019308,1583.128243,1144.999377,19.46301505,13700.84258,244.6576294,1267,-93.52985817085933,44.07753344803994,0.10162
1068,2022,6152022,37.048,57.259,32.021,43.49901082,0.247561102,0.214310709,0.324487044,0.559230863,45.449,-0.042680958,-0.098391489,45.49168096,0.409799694,0.468605288,1.545535521,1.622436994,3,14,249.0282456,-93.529840931,44.077538119,-93.52980193100002,44.077499119,24.52262802,1576.165568,1144.824719,19.41603947,13663.90055,243.9979507,1268,-93.52985817085933,44.077494448039936,0.096816
1069,2022,6152022,36.086,57.297,31.25,43.05697042,0.259759248,0.227139843,0.341380587,0.545403773,47.258,-0.054372437,-0.108695129,47.31237244,0.431992129,0.488650577,1.587790279,1.665719552,3,15,248.2670725,-93.529840931,44.077499119,-93.52980193100002,44.077460119,24.49955514,1574.778247,1144.760746,19.36420466,13617.89541,243.1764333,1269,-93.52985817085933,44.077455448039935,0.095054
107,2022,6152022,39.827,61.065,35.91,46.92068575,0.234465575,0.210502319,0.326828968,0.588061901,46.393,-0.038794754,-0.078880426,46.43179475,0.403140968,0.445569371,1.533256334,1.587037454,34,14,257.2063089,-93.531049931,44.077538119,-93.531010931,44.077499119,28.24602331,1815.716488,1147.376497,18.05234884,14287.58809,255.1352071,245,-93.5310671708593,44.077494448039936,0.095654
1070,2022,6152022,37.24,57.667,31.948,43.71489141,0.250084001,0.215231753,0.324449245,0.554008358,46.146,-0.043600962,-0.102004651,46.18960096,0.411405277,0.473008256,1.548523093,1.62961181,3,16,246.64534,-93.529840931,44.077460119,-93.52980193100002,44.077421119,23.98135651,1541.387344,1144.661899,19.35234077,13430.86867,239.8366809,1270,-93.52985817085933,44.07741644803993,0.096797
1071,2022,6152022,40.822,63.803,34.312,48.00892916,0.258814245,0.219651135,0.326838565,0.537780355,52.472,-0.047879255,-0.113477331,52.51987925,0.419082934,0.488007822,1.562956249,1.656041008,3,17,244.2666356,-93.529840931,44.077421119,-93.52980193100002,44.077382119,23.06900927,1482.685787,1144.578715,19.36569436,12973.2446,231.6648259,1271,-93.52985817085933,44.077377448039925,0.092066
1072,2022,6152022,38.254,59.374,32.509,44.89051672,0.253204299,0.21633138,0.324329305,0.547529222,47.985,-0.044709806,-0.106513905,48.02970981,0.413319702,0.478451296,1.552099127,1.63852716,3,18,237.0222693,-93.529840931,44.077382119,-93.52980193100002,44.077343119,22.76573315,1463.186161,1144.416874,19.40885366,12822.36523,228.9705404,1272,-93.52985817085933,44.07733844803992,0.095711
1073,2022,6152022,39.125,59.962,33.539,45.64745918,0.245394313,0.210289947,0.31788918,0.55933758,47.26,-0.039109978,-0.098075792,47.29910998,0.402768712,0.465238113,1.53257508,1.613247021,3,19,234.8197056,-93.529840931,44.077343119000005,-93.52980193100002,44.077304119,22.99957066,1478.319051,1144.29058,19.46486861,12964.7847,231.5137309,1273,-93.52985817085933,44.077299448039945,0.094274
1074,2022,6152022,37.686,57.166,32.741,43.81841026,0.237633891,0.20537258,0.313632046,0.572735542,43.905,-0.03452854,-0.088787002,43.93952854,0.394121927,0.451832862,1.516902829,1.589644822,3,20,232.285622,-93.529840931,44.077304119,-93.52980193100002,44.077265119,23.04220711,1480.989634,1144.092002,19.47976112,13006.50703,232.2587714,1274,-93.52985817085933,44.07726044803994,0.097431
1075,2022,6152022,35.812,54.307,30.642,41.51578719,0.24082071,0.205228642,0.310960539,0.564236655,42.16,-0.034532672,-0.094469241,42.19453267,0.393868037,0.457643017,1.516447001,1.597258306,3,21,232.3521396,-93.529840931,44.077265119,-93.52980193100002,44.077226119,22.57172171,1450.775781,1144.022811,19.47621956,12990.66751,231.9759333,1275,-93.52985817085933,44.077221448039936,0.10148
108,2022,6152022,39.35,61.799,36.419,47.23657644,0.239904297,0.22193991,0.346809825,0.589313743,47.829,-0.048768609,-0.078596767,47.87776861,0.423041909,0.454290947,1.570495553,1.611502853,34,15,257.9379871,-93.531049931,44.077499119,-93.531010931,44.077460119,28.30164979,1819.364543,1147.404932,18.07043184,14374.99495,256.6960439,246,-93.5310671708593,44.077455448039935,0.097919
1089,2022,6152022,33.222,50.825,29.208,38.90153884,0.239029742,0.209442336,0.320994183,0.574677816,39.22,-0.038092799,-0.087711801,39.2580928,0.401281999,0.453867842,1.529859732,1.596887385,2,4,240.560732,-93.52980193100002,44.077928119,-93.529762931,44.077889119,22.99137001,1477.694853,1146.977641,20.02157777,12856.25788,229.5757701,1291,-93.52981917085934,44.07788444803993,0.095814
109,2022,6152022,39.661,62.491,36.57,47.66370003,0.242285538,0.223490485,0.348113812,0.585204269,48.751,-0.050212656,-0.081407419,48.80121266,0.425717246,0.45835301,1.575628451,1.618781757,34,16,259.4824308,-93.531049931,44.077460119,-93.531010931,44.077421119,28.55258698,1835.553408,1147.567666,18.086866,14519.75168,259.2809802,247,-93.5310671708593,44.07741644803993,0.09952
1090,2022,6152022,33.997,51.766,29.713,39.65844649,0.238110044,0.207187249,0.317020517,0.573986787,39.822,-0.036113132,-0.088051197,39.85811313,0.397318962,0.452472625,1.522663764,1.592511384,2,5,242.30508,-93.52980193100002,44.077889119000005,-93.529762931,44.077850119,24.98060174,1605.607151,1146.714111,19.88424301,13615.1652,243.12768,1292,-93.52981917085934,44.07784544803994,0.091453
1091,2022,6152022,39.953,57.495,33.032,44.69537731,0.223460567,0.180013956,0.272323646,0.574519523,42.005,-0.011961987,-0.086221643,42.01696199,0.348727393,0.429356693,1.439065902,1.533173556,2,6,248.1903044,-93.52980193100002,44.077850119,-93.529762931,44.077811119,26.30726809,1690.965824,1146.424849,19.80829001,13934.24761,248.8255552,1293,-93.52981917085934,44.07780644803994,0.083566
1092,2022,6152022,39.402,58.193,32.046,44.59405405,0.239243162,0.192540601,0.28667104,0.55068479,44.938,-0.023373778,-0.102811611,44.96137378,0.371315826,0.456808406,1.476904726,1.582112559,2,7,260.0853043,-93.52980193100002,44.077811119,-93.529762931,44.077772119,27.02687756,1737.263991,1146.17217,19.82778878,14121.73112,252.1734589,1294,-93.52981917085934,44.07776744803993,0.086534
1093,2022,6152022,39.789,60.5,31.981,45.70265814,0.255382062,0.206513177,0.303200211,0.52861157,49.23,-0.036254631,-0.118897709,49.26625463,0.396132228,0.484063019,1.520520747,1.635250868,2,8,268.6000653,-93.52980193100002,44.077772119,-93.529762931,44.077733119,27.08228982,1740.803984,1145.956405,19.9123874,14196.05924,253.5007507,1295,-93.52981917085934,44.077728448039935,0.087083
1094,2022,6152022,39.479,61.632,32.432,46.22023182,0.263112591,0.219095845,0.32255857,0.526220145,51.353,-0.047635593,-0.121512921,51.40063559,0.418120649,0.495801702,1.561133767,1.666770445,2,9,263.8928463,-93.52980193100002,44.077733119,-93.529762931,44.077694119,26.75570154,1719.782257,1145.793355,20.03138548,14144.44973,252.5791592,1296,-93.52981917085934,44.077689448039926,0.088402
1095,2022,6152022,40.228,61.586,32.558,46.44405503,0.257126527,0.209774687,0.308392053,0.528659111,50.386,-0.039195666,-0.119108148,50.42519567,0.401865131,0.48663477,1.530923735,1.642655556,2,10,259.8496881,-93.52980193100002,44.077694119,-93.529762931,44.077655119,26.55460728,1706.87168,1145.588667,20.12302287,14070.86179,251.2650914,1297,-93.52981917085934,44.077650448039925,0.090314
1096,2022,6152022,38.497,59.552,32.546,45.04701925,0.252757077,0.214739569,0.321435659,0.546513971,48.061,-0.043311,-0.107106704,48.104311,0.410547526,0.477879425,1.546925734,1.635893061,2,11,258.9010986,-93.52980193100002,44.077655119,-93.529762931,44.077616119,26.44635873,1699.915531,1145.365004,20.09340689,14052.66604,250.9401788,1298,-93.52981917085934,44.07761144803993,0.089779
1097,2022,6152022,35.937,56.745,30.849,42.67366008,0.259069427,0.224509614,0.336519334,0.543642612,46.704,-0.052077616,-0.109740875,46.75607762,0.427472653,0.487771319,1.579013273,1.661360664,2,12,253.3308311,-93.52980193100002,44.077616119000005,-93.529762931,44.077577119,26.23771216,1686.515116,1145.172734,20.00658258,14014.7585,250.2632579,1299,-93.52981917085934,44.07757244803994,0.096528
1098,2022,6152022,35.327,55.284,31.292,41.96628349,0.248037384,0.220249197,0.336435206,0.566022719,43.949,-0.047793738,-0.094133861,43.99679374,0.420118565,0.468758893,1.564922014,1.629419669,2,13,255.9867903,-93.52980193100002,44.077577119,-93.529762931,44.077538119,26.06397899,1675.342587,1144.979051,19.95726978,13959.1722,249.2706426,1300,-93.52981917085934,44.07753344803994,0.098115
1099,2022,6152022,45.899,67.377,36.227,51.50654929,0.242659535,0.189607684,0.278757674,0.537676062,52.628,-0.020858444,-0.11143054,52.64885844,0.366055287,0.463829649,1.467940478,1.588294895,2,14,252.2867037,-93.52980193100002,44.077538119,-93.529762931,44.077499119,26.00280841,1671.335063,1144.809625,19.9616704,13940.9573,248.9453778,1301,-93.52981917085934,44.077494448039936,0.085566
